,xx01zvns2b,xx01zvns2b,xx01zvns2b,a71ev2a,a71ev2a,a71ev2a,d68ev3c,d68ev3c,d68ev3c
,openbind_xx01zvns2b_c2_hit_analogues_85percent,openbind_xx01zvns2b_c2_hit_analogues_90percent,openbind_xx01zvns2b_c2_hit_analogues_95percent,openbind_a71ev2a_c2_hit_analogues_85percent,openbind_a71ev2a_c2_hit_analogues_90percent,openbind_a71ev2a_c2_hit_analogues_95percent,openbind_d68ev3c_c2_hit_analogues_85percent,openbind_d68ev3c_c2_hit_analogues_90percent,openbind_d68ev3c_c2_hit_analogues_95percent
smiles,,,,,,,,,
O=C(CCl)NCCOc1ccc(F)cc1,True,False,False,False,False,False,True,False,False
CCN(CC)C(=O)c1ccc(O)cc1,True,False,False,True,True,False,True,False,False
CCN(CC)C(=O)COc1cccc(N)c1,True,True,False,False,False,False,True,False,False
CN(C)C(=O)COc1ccc(CN)cc1,True,False,False,True,True,False,True,False,False
COc1ccc(OCC(=O)N(C)C)cc1,True,True,False,True,True,False,True,True,False
FC(F)(F)c1cnc(C2CCCNC2)[nH]1,True,False,False,False,False,False,False,False,False
CNCC1CCc2nc(C(F)(F)F)cn2C1,True,False,False,False,False,False,False,False,False
FC(F)(F)c1c[nH]c(C2CCNCC2)n1,True,False,False,False,False,False,False,False,False
N#CCN1CCN(c2ncccn2)CC1,True,False,False,True,False,False,False,False,False
COc1cc(N2CCNCC2)ncn1,True,False,False,False,False,False,False,False,False
COc1ccnc(NC2CCNCC2)n1,True,False,False,False,False,False,False,False,False
Oc1ccnc(N2CCCCC2)n1,True,True,False,False,False,False,False,False,False
COc1ccnc(N2CCCNCC2)n1,True,True,False,False,False,False,False,False,False
COc1cncc(N2CCNCC2)n1,True,False,False,False,False,False,False,False,False
Nc1nccc(Oc2ccccc2)n1,True,False,False,False,False,False,False,False,False
COc1ccnc(N2CCN(C)CC2)n1,True,True,False,True,False,False,False,False,False
COc1ccnc(Nc2ccc(N)cc2)n1,True,False,False,False,False,False,False,False,False
CCOc1ccnc(N2CCCNCC2)n1,True,False,False,False,False,False,False,False,False
O=NN1CCN(c2ncccn2)CC1,True,False,False,False,False,False,False,False,False
COc1cc(N2CCNCC2)ccn1,True,False,False,False,False,False,False,False,False
NCCCc1nnc2ccccn12,True,True,True,False,False,False,False,False,False
Cc1nnc2ccc(Br)cn12,True,False,False,False,False,False,False,False,False
NCc1nnc2ccc(Cl)cn12,True,False,False,False,False,False,False,False,False
Cc1nnc2ccc(C=O)cn12,True,False,False,False,False,False,False,False,False
CCCC(C)NCc1nnc2ccccn12,True,False,False,False,False,False,False,False,False
NCc1nnc2cnccn12,True,True,False,False,False,False,False,False,False
Cc1nnc2ccc(O)cn12,True,False,False,False,False,False,False,False,False
Cc1nnc2cc(N)ccn12,True,True,False,False,False,False,False,False,False
Cc1nnc2c(N)cccn12,True,False,False,False,False,False,False,False,False
ClCc1nnc2ccccn12,True,True,False,False,False,False,False,False,False
BrCc1nnc2ccccn12,True,True,False,False,False,False,False,False,False
CCCC(N)c1nnc2ccccn12,True,False,False,False,False,False,False,False,False
NCCCCCc1nnc2ccccn12,True,True,False,False,False,False,False,False,False
CCC(C)NCc1nnc2ccccn12,True,False,False,False,False,False,False,False,False
CCC(C)CNCc1nnc2ccccn12,True,False,False,False,False,False,False,False,False
Cc1nnc2cnccn12,True,False,False,False,False,False,False,False,False
CC(C)c1nnc2cnccn12,True,False,False,False,False,False,False,False,False
NCc1nnc2cc(Br)ccn12,True,False,False,False,False,False,False,False,False
NCc1nnc2ccc(Br)cn12,True,False,False,False,False,False,False,False,False
CCc1nnc2ccc(N)cn12,True,False,False,False,False,False,False,False,False
Cc1nnc2cc(Br)ccn12,True,False,False,False,False,False,False,False,False
Cc1nnc2ccc(N)cn12,True,False,False,False,False,False,False,False,False
NCc1nnc2ccc(F)cn12,True,False,False,False,False,False,False,False,False
ClCc1nnc2cnccn12,True,False,False,False,False,False,False,False,False
CCOCc1nnc2cnccn12,True,False,False,False,False,False,False,False,False
Cc1ccc2nnc(CN)n2c1,True,True,False,False,False,False,False,False,False
CC(N)c1nnc2cnccn12,True,False,False,False,False,False,False,False,False
Cc1nnc2ccc(CN)cn12,True,False,False,False,False,False,False,False,False
Cn1ncc2c1CNCC2,True,False,False,False,False,False,False,False,False
NCc1cnn2c1CCCC2,True,False,False,False,False,False,False,False,False
CC1Cn2nccc2CN1,True,False,False,False,False,False,False,False,False
CC1CNCc2ccnn21,True,False,False,False,False,False,False,False,False
CN1CCn2ncc(C=O)c2C1,True,False,False,False,False,False,False,False,False
CN1CCn2ncc(CN)c2C1,True,False,False,False,False,False,False,False,False
CN(Cc1ccccc1)C(N)=O,True,False,False,True,False,False,False,False,False
CCN(CC)C(=O)N1CCNCC1,True,True,False,False,False,False,False,False,False
NC(=O)N1CCC(CO)CC1,True,False,False,False,False,False,False,False,False
CCNC(=O)N1CCNCC1,True,False,False,False,False,False,False,False,False
C=CC(=O)N1CCN(C)CC1,True,False,False,False,False,False,False,False,False
CC(C)C(=O)N1CCNCC1,True,False,False,False,False,False,False,False,False
CC(C)NC(=O)N1CCNCC1,True,True,False,False,False,False,False,False,False
CN(C(N)=O)c1ccccc1,True,False,False,False,False,False,False,False,False
COCC1CCN(C(N)=O)CC1,True,False,False,False,False,False,False,False,False
CNC(=O)N1CCC(N)CC1,True,False,False,False,False,False,False,False,False
CN1CCN(C(=O)NCCCO)CC1,True,False,False,False,False,False,False,False,False
CCC1CCCCN1C(N)=O,True,False,False,False,False,False,False,False,False
NCC1CCCN(C(N)=O)C1,True,False,False,False,False,False,False,False,False
NCC1CCN(C(N)=O)CC1,True,False,False,False,False,False,False,False,False
CN(C)C(=O)N1CCCNCC1,True,False,False,False,False,False,False,False,False
NCCN1CCN(C(N)=O)CC1,True,True,True,False,False,False,False,False,False
CCCN(C)C(=O)N(C)CCC,True,False,False,False,False,False,False,False,False
CN(C)C(=O)NC1CCCCC1,True,False,False,False,False,False,False,False,False
CNC(=O)N(C)Cc1ccccc1,True,False,False,False,False,False,False,False,False
COCNC(=O)N1CCN(C)CC1,True,True,False,False,False,False,False,False,False
CNC1CCN(C(N)=O)CC1,True,False,False,False,False,False,False,False,False
CN(C(N)=O)C1CCNCC1,True,False,False,False,False,False,False,False,False
CC1CNCCN1C(N)=O,True,True,False,False,False,False,False,False,False
CC1CN(C(N)=O)CCN1,True,False,False,False,False,False,False,False,False
CN(C(=O)C=CC(=O)O)c1ccccc1,True,False,False,False,False,False,False,False,False
CCNC(=O)c1cccc(NC(=O)CCl)c1,True,False,False,True,False,False,False,False,False
COc1ccc(NC(=O)NC(=O)CCl)cc1,True,False,False,False,False,False,False,False,False
O=C(CCl)NCC(=O)Nc1ccc(Br)cc1,True,False,False,False,False,False,False,False,False
COC(=O)CCNC(=O)c1ccc(N)cc1,True,False,False,False,False,False,True,False,False
COCCOCC(=O)Nc1cccc(N)c1C,True,False,False,True,False,False,False,False,False
NCC(=O)Nc1ccc(C(N)=O)cc1,True,False,False,True,True,False,False,False,False
CCCN(CCC)C(=O)c1ccc(N)cc1,True,False,False,True,True,False,False,False,False
COCCOCC(=O)Nc1ccc(Cl)c(N)c1,True,False,False,False,False,False,False,False,False
Cc1ccc(N2CCCNC(=O)C2)cc1,True,False,False,True,False,False,False,False,False
CN(C)CCC(=O)Nc1ccc(N)cc1,True,False,False,True,False,False,False,False,False
CN(C)CCNC(=O)c1cccc(CN)c1,True,False,False,True,False,False,True,False,False
CN(C)CCNC(=O)c1ccc(CN)cc1,True,False,False,True,False,False,True,False,False
CC(CO)NC(=O)c1ccc(N)cc1,True,False,False,True,False,False,False,False,False
C#Cc1cccc(NC(=O)NC(=O)CCl)c1,True,False,False,False,False,False,False,False,False
CN(C)CC(=O)Nc1ccc(N)cc1,True,False,False,True,True,False,False,False,False
C=CC(=O)Nc1ccc(OCC)c(OC)c1,True,False,False,False,False,False,True,False,False
COc1cccc(NC(=O)CC(C)=O)c1,True,False,False,False,False,False,True,False,False
Nc1cccc(NC(=O)CN2CCCCCC2)c1,True,False,False,False,False,False,False,False,False
O=C1CN(c2ccccc2)CCCN1,True,False,False,False,False,False,False,False,False
CC(=O)Nc1cccc(NC(N)=S)c1,True,False,False,True,True,False,False,False,False
NC(=O)c1ccc(NC(=O)CCCl)cc1,True,False,False,True,False,False,False,False,False
CC(=O)NCCNC(=O)c1ccccc1N,True,False,False,True,False,False,False,False,False
CC(=O)N(CCc1ccccc1)CC(=O)O,True,False,False,False,False,False,True,False,False
CN(C)c1ccc(NC(=O)CCl)cc1,True,False,False,True,False,False,False,False,False
COc1cccc(NC(=O)C=CC(=O)O)c1,True,False,False,False,False,False,False,False,False
CCN(CC)CCNC(=O)c1ccc(N)cc1,True,False,False,True,True,False,False,False,False
CC(=O)Nc1ccc(NC(=O)CCl)cc1,True,False,False,True,False,False,False,False,False
CCCNCC(=O)Nc1ccc(Cl)cc1Cl,True,False,False,False,False,False,False,False,False
COC(=O)CNC(=O)c1ccc(N)cc1,True,False,False,True,False,False,True,False,False
Nc1ccc(C(=O)N2CCCOCC2)cc1,True,False,False,True,False,False,True,False,False
C=CC(=O)Nc1ccc(N(C)C)cc1,True,False,False,True,False,False,False,False,False
NC(=O)CCNC(=O)Nc1cccc(N)c1,True,False,False,True,True,False,False,False,False
CCN(CC)CC(=O)Nc1cccc(N)c1,True,True,False,True,False,False,False,False,False
CCOc1ccc(NC(=O)CC(C)=O)cc1,True,False,False,False,False,False,True,False,False
CCOC(=O)C(=O)Nc1cccc(C)c1,True,False,False,False,False,False,True,False,False
CCOC(=O)C(=O)Nc1cccc(OC)c1,True,False,False,False,False,False,False,False,False
CCOC(=O)C(=O)Nc1ccc(OC)cc1,True,False,False,False,False,False,False,False,False
NC(=O)CNC(=O)Nc1cccc(N)c1,True,False,False,True,True,False,False,False,False
CCC(CO)NC(=O)c1ccc(N)cc1,True,False,False,True,False,False,False,False,False
CC(C)c1cccc(NC(=O)CO)c1,True,False,False,True,False,False,False,False,False
CN(C)CCNC(=O)c1ccc(N)cc1,True,False,False,True,True,False,False,False,False
Nc1ccc(C(=O)NCCC(=O)O)cc1,True,False,False,True,False,False,True,False,False
CNC(=O)CNCC(=O)Nc1ccccc1,True,False,False,True,False,False,False,False,False
CC(=O)Nc1ccc(C=CC(=O)O)cc1,True,False,False,False,False,False,True,False,False
CN(C)c1ccc(CNC(=O)CCl)cc1,True,False,False,True,False,False,False,False,False
COc1ccc(NC(=O)CSCC(=O)O)cc1,True,False,False,False,False,False,False,False,False
NC(=O)CCN(C(=O)CCl)c1ccccc1,True,False,False,True,False,False,False,False,False
CC(=O)Nc1ccc(NC(=O)CC#N)cc1,True,True,False,True,False,False,False,False,False
CCC(C)c1ccc(NC(=O)CC#N)cc1,True,False,False,True,False,False,False,False,False
COC(=O)COc1ccc(NC(C)=O)cc1,True,False,False,False,False,False,False,False,False
CNC(=O)COc1cccc(CC(=O)O)c1,True,False,False,False,False,False,True,False,False
CCCNCC(=O)Nc1cc(Cl)ccc1Cl,True,False,False,False,False,False,False,False,False
CNC(=O)CNc1ccccc1C(=O)NC,True,False,False,True,False,False,False,False,False
CCNC(=O)C(C)OC(=O)Nc1ccccc1,True,False,False,False,False,False,False,False,False
C=CC(=O)Nc1ccc(CC(=O)O)cc1,True,False,False,False,False,False,False,False,False
CC(=O)Nc1ccc(CCC(=O)O)cc1,True,False,False,False,False,False,False,False,False
C=CC(=O)Nc1ccc(CCC(=O)O)cc1,True,False,False,False,False,False,True,False,False
O=C(Nc1ccccc1)C1CCCCCC1,True,False,False,False,False,False,False,False,False
CCN(CCNC(=O)CCl)c1cccc(C)c1,True,False,False,False,False,False,False,False,False
CN(C(=O)CSCC(=O)O)c1ccccc1,True,False,False,False,False,False,False,False,False
NNc1ccc(C(=O)NCCCC(N)=O)cc1,True,False,False,True,False,False,False,False,False
CC(=O)NCCNC(=O)c1ccc(N)cc1,True,True,False,True,False,False,False,False,False
COc1ccc(NC(=O)CC#N)cc1OC,True,False,False,False,False,False,True,False,False
COc1ccc(NC(=O)CC(C)=O)cc1,True,False,False,False,False,False,True,False,False
O=C(O)CSCC(=O)Nc1cccc(Br)c1,True,False,False,False,False,False,False,False,False
CCNCC(=O)Nc1ccc(NC(C)=O)cc1,True,True,False,False,False,False,False,False,False
CCNC(=O)COc1cccc(C(C)N)c1,True,False,False,False,False,False,False,False,False
CC(=O)Nc1cccc(NC(=O)CN)c1,True,True,False,True,True,False,False,False,False
CC(=O)Nc1cccc(OCC(=O)O)c1,True,False,False,False,False,False,False,False,False
Cc1ccc(CCC(=O)NCC(=O)O)cc1,True,False,False,False,False,False,True,False,False
CNC(=O)c1cccc(NC(=O)CCl)c1,True,False,False,True,False,False,False,False,False
NC(=O)CNC(=O)c1ccc(N)cc1,True,False,False,True,True,False,False,False,False
CC(=O)Nc1cccc(NC(=S)NN)c1,True,False,False,True,False,False,False,False,False
CNCC(=O)Nc1cc(OC)cc(OC)c1,True,False,False,False,False,False,False,False,False
COc1cc(NC(=O)CN)cc(OC)c1,True,False,False,False,False,False,True,False,False
CCCCc1ccc(NC(C)=O)c(C)c1,True,False,False,True,False,False,False,False,False
CCOC(=O)C(=O)Nc1ccc(F)cc1,True,False,False,False,False,False,False,False,False
C=CC(=O)Nc1cccc(CC(=O)O)c1,True,False,False,False,False,False,False,False,False
Cc1ccccc1NC(=O)CCCC(=O)O,True,False,False,False,False,False,False,False,False
C=CCN(CC=C)C(=O)c1ccc(N)cc1,True,False,False,True,True,False,False,False,False
C=CC(=O)Nc1cccc(CCC(=O)O)c1,True,False,False,False,False,False,True,False,False
CCOC(=O)C(=O)Nc1ccc(OCC)cc1,True,False,False,False,False,False,False,False,False
Cc1ccc(NC(=O)CSCC(=O)O)cc1,True,False,False,False,False,False,False,False,False
CC(=O)Nc1cccc(NC(=O)CCl)c1,True,True,False,True,False,False,False,False,False
CNC(=O)c1ccc(NC(=O)CCl)cc1,True,False,False,True,True,False,False,False,False
NC(=O)CCNc1ccc(C(=O)O)cc1,True,False,False,False,False,False,False,False,False
O=C(O)CSCC(=O)Nc1ccc(F)cc1,True,False,False,False,False,False,False,False,False
C#Cc1cccc(NC(=O)CC(=O)O)c1,True,False,False,False,False,False,False,False,False
CCNCCC(=O)Nc1ccc(C(N)=O)cc1,True,False,False,True,False,False,False,False,False
CNCC(=O)Nc1cccc(NC(C)=O)c1,True,True,True,True,False,False,False,False,False
CC(=O)Nc1cccc(CSCC(=O)O)c1,True,False,False,False,False,False,False,False,False
O=C(CBr)Nc1ccc(NC(=O)CBr)cc1,True,True,False,True,False,False,False,False,False
CC(=O)Nc1cccc(NC(=O)CCCl)c1,True,True,False,True,False,False,False,False,False
CC(=O)Nc1ccc(C)c(NC(C)=O)c1,True,False,False,True,True,False,False,False,False
NC(=O)CCNC(=O)c1ccc(N)cc1,True,False,False,True,True,False,False,False,False
O=C(CCl)NCC(=O)Nc1ccc(F)cc1,True,False,False,False,False,False,False,False,False
CC(=O)N(CC(=O)O)c1ccccc1,True,False,False,True,False,False,False,False,False
O=C(CO)Nc1cccc([N+](=O)[O-])c1,True,False,False,False,False,False,False,False,False
CN(C)c1ccc(NC(=O)CCCl)cc1,True,False,False,True,False,False,False,False,False
Cc1cccc(N2CCCNC(=O)C2)c1,True,False,False,True,False,False,False,False,False
CN(C)CCCNC(=O)c1ccccc1N,True,False,False,True,False,False,False,False,False
CC=CC=CC(=O)Nc1ccc(C(=O)O)cc1,True,False,False,False,False,False,True,False,False
CC(C)CC(=O)Nc1ccc(N)cc1,True,False,False,True,True,False,True,False,False
Cc1cccc(NC(=O)CSCC(=O)O)c1,True,False,False,False,False,False,False,False,False
N#CCC(=O)Nc1ccc(C(=O)O)cc1,True,False,False,False,False,False,False,False,False
CN(CCCNC(=O)CCl)c1ccccc1,True,False,False,False,False,False,False,False,False
CC(=O)NC(=O)Nc1cccc(N)c1,True,False,False,True,True,True,False,False,False
CCN(CC)c1ccc(NC(=O)CCl)cc1,True,False,False,True,False,False,False,False,False
CC(=O)Nc1cccc(N(C)C)c1,True,False,False,True,True,False,False,False,False
CC(C)CC(N)C(=O)Nc1ccccc1,True,False,False,False,False,False,False,False,False
Cc1ccc(NC(=O)CC(=O)NO)cc1,True,False,False,False,False,False,False,False,False
CCOC(=O)C(=O)Nc1ccc(C)cc1,True,False,False,False,False,False,True,False,False
CC(=O)c1cccc(NC(=O)CN=[N+]=[N-])c1,True,False,False,False,False,False,False,False,False
Cc1ccc(NC(=O)CN=[N+]=[N-])cc1C,True,False,False,False,False,False,False,False,False
Cn1cc(CNc2ccccc2C(F)(F)F)cn1,True,False,False,False,False,False,False,False,False
O=C(O)c1cnn(-c2ccc(C(F)(F)F)cc2)c1,True,False,False,False,False,False,False,False,False
O=[N+]([O-])c1cnn(Cc2cccc(C(F)(F)F)c2)c1,True,False,False,False,False,False,False,False,False
O=C(CCl)Nc1cc(C(F)(F)F)ccc1-n1cncn1,True,False,False,False,False,False,False,False,False
Cc1cc(-n2ccc(C(F)(F)F)n2)ccc1C=O,True,False,False,False,False,False,False,False,False
O=C(Nc1cn[nH]c1)c1ccccc1C(F)(F)F,True,False,False,False,False,False,False,False,False
O=Cc1cnn(Cc2ccccc2C(F)(F)F)c1,True,False,False,False,False,False,False,False,False
Nc1ccc(NC(=O)c2ccoc2)cc1C(F)(F)F,True,False,False,False,False,False,False,False,False
CC1COCCN1C(=O)Cn1ccc(C(F)(F)F)n1,True,False,False,False,False,False,False,False,False
CC(C(=O)c1ccccc1)n1cc(C(F)(F)F)cn1,True,False,False,False,False,False,False,False,False
Cc1ccc(C(=O)Cn2cc(C(F)(F)F)cn2)cc1,True,False,False,False,False,False,False,False,False
CC(C(N)c1ccccc1)n1cc(C(F)(F)F)cn1,True,False,False,False,False,False,False,False,False
O=Cc1cnn(Cc2ccc(C(F)(F)F)cc2)c1,True,False,False,False,False,False,False,False,False
Cc1cnn(-c2ccc(C(F)(F)F)cc2N)c1,True,False,False,False,False,False,False,False,False
O=C(O)Cc1cnn(-c2ccc(C(F)(F)F)cc2)c1,True,False,False,False,False,False,False,False,False
COc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)O)cc1,True,False,False,False,False,False,False,False,False
Cc1ccc(-n2c(C)cc(C(=O)CC#N)c2C)cc1C,True,False,False,False,False,False,False,False,False
CC(=O)Nc1ccc(-n2c(C)cc(C=O)c2C)cc1,True,False,False,False,False,False,False,False,False
Cc1cc(C(=O)CCl)c(C)n1-c1ccc(C(C)C)cc1,True,False,False,False,False,False,False,False,False
Cc1ccc(-n2c(C)cc(C(=O)CCl)c2C)cc1C,True,False,False,False,False,False,False,False,False
Cc1ccc(C(=O)O)cc1-n1c(C)cc(C=O)c1C,True,False,False,False,False,False,False,False,False
CC(C)COc1ccc(-c2nn(-c3ccccc3)cc2C=O)cc1,True,False,False,False,False,False,False,False,False
CCN1CCN(C(=O)c2ccc(Cn3nc(C)cc3C)cc2)CC1,True,False,False,False,False,False,False,False,False
CCc1ccc(-c2nn(Cc3ccccc3)cc2C(=O)O)cc1,True,False,False,False,False,False,False,False,False
O=C(NCCc1csc(-c2ccccc2)n1)c1ccccc1,True,False,False,False,False,False,False,False,False
O=C(c1nccs1)N(Cc1ccccc1)c1ccccc1,True,False,False,False,False,False,False,False,False
O=S(=O)(c1cccc(N2CCCC2)c1)c1cnc2c(C3CCNCC3)cccc2c1,True,False,False,False,False,False,False,False,False
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,True,False,False,True,False,False,False,False,False
CC(=O)c1cc(Cl)cc(CN2CCN(C(C)=O)CC2)c1OS(=O)(=O)F,True,False,False,False,False,False,False,False,False
CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=O)NC(C)(C)C,True,False,False,False,False,False,False,False,False
CCCc1ccc(NC(=O)c2c[nH]c3ccccc23)cc1,True,False,False,True,False,False,False,False,False
Nc1ccc(C(=O)Nc2ccc3cn[nH]c3c2)cc1,True,False,False,False,False,False,False,False,False
O=C(Nc1ccccc1Cl)c1c[nH]c2ccccc12,True,False,False,True,False,False,False,False,False
O=C(Nc1ccc(Cl)cc1)c1cccc2[nH]ccc12,True,False,False,True,False,False,False,False,False
Cn1cc(C(=O)Nc2ccccc2)c2ccccc21,True,False,False,True,False,False,False,False,False
O=C(O)c1ccc(Cn2ncc3ccccc32)cc1,True,False,False,False,False,False,False,False,False
O=[N+]([O-])c1cnn(Cc2cccc3ccccc23)c1,True,False,False,False,False,False,False,False,False
Cc1ccc(NC(=O)c2ccc3cc[nH]c3c2)cc1,True,False,False,True,False,False,False,False,False
Cc1ccc(Cn2cc(C=O)c(-c3ccc(C)cc3)n2)cc1,True,False,False,False,False,False,False,False,False
Cc1ccc(-c2cc(NC(=O)CCl)n(-c3ccccc3)n2)cc1,True,False,False,False,False,False,False,False,False
Cc1ccc2nc(C)c(C(=O)NCc3ccccc3)n2c1,True,False,False,False,False,False,False,False,False
CCc1nc2ccccn2c1C(=O)NCc1ccccc1,True,False,False,False,False,False,False,False,False
COc1ccn2c(C(=O)Nc3ccc(N)cc3C)cnc2c1,True,False,False,False,False,False,False,False,False
Cc1ccc(CNC(=O)c2ccccc2NC(=O)CCl)cc1,True,True,False,True,False,False,False,False,False
Cc1cccc(C(=O)Nc2ccccc2C(=O)O)c1,True,True,False,True,True,False,False,False,False
CCc1cccc(CC)c1NC(=O)CC(=O)c1ccccc1,True,False,False,True,True,False,False,False,False
COc1ccc(CCNC(=O)c2ccccc2NC(=O)CCl)cc1,True,False,False,False,False,False,False,False,False
CN(Cc1ccccc1)C(=O)CC(=O)N(C)Cc1ccccc1,True,False,False,True,True,False,False,False,False
Cc1ccccc1NC(=O)CC(=O)Nc1ccccc1C,True,True,False,True,False,False,False,False,False
O=C(CCl)Nc1ccccc1C(=O)NCc1ccccc1,True,False,False,True,False,False,False,False,False
CCOc1ccc(NC(=O)c2ccccc2NC(=O)CCl)cc1,True,False,False,True,False,False,False,False,False
CC(=O)c1ccc(OCC(=O)Nc2ccccc2C)cc1,True,False,False,True,False,False,False,False,False
O=C(CCl)Nc1ccccc1C(=O)Nc1ccc(F)cc1,True,False,False,True,False,False,False,False,False
COc1ccc(NC(=O)c2ccccc2NC(=O)CCl)cc1,True,False,False,True,False,False,False,False,False
O=C(COc1ccccc1)Nc1ccc(O)cc1C(=O)O,True,False,False,True,False,False,False,False,False
O=C(C=Cc1ccccc1)Nc1ccc(O)cc1C(=O)O,True,False,False,False,False,False,False,False,False
COc1ccc(NC(=O)COc2ccc(C=O)cc2OC)cc1,True,False,False,False,False,False,False,False,False
