smiles,0,1
CC(C)S(=O)(=O)C1CCN(CCCC2CNC2)C1,7gpo-a,7gpq-a
O=C(COC1CCCNC1)N1CCCC1,7gpo-a,7gpq-a
O=C(COC1CCNCC1)N1CCCC1,7gpo-a,7gpq-a
O=C(COC1CCNC1)N1CCCC1,7gpo-a,7gpq-a
C1=C(CN2CCCCC2c2cn[nH]c2)COc2ccccc21,7go5-c,7gqj-a
C1=C(CN2CCOCC2c2ccn[nH]2)COc2ccccc21,7go5-c,7gqj-a
O=C(C1=Cc2ccccc2OC1)N1CCC(c2ccn[nH]2)CC1,7go5-c,7gqj-a
O=C(C1=Cc2ccccc2OC1)N1CCCC(c2ccn[nH]2)C1,7go5-c,7gqj-a
CC1(C)C=Cc2cc(-c3cn[nH]c3)ccc2O1,7go5-c,7gqj-a
CC1(C)C=Cc2cc(-c3cn[nH]c3)ccc2O1,7go5-c,7gqj-a
O=C(C1=Cc2ccccc2OC1)N1CCC(c2ccn[nH]2)CC1,7go5-c,7gqj-a
O=C(C1=Cc2ccccc2OC1)N1CCCC(c2ccn[nH]2)C1,7go5-c,7gqj-a
C1=C(CN2CCCCC2c2cn[nH]c2)COc2ccccc21,7go5-c,7gqj-a
COc1ccc2c(c1)OCC(C(=O)N(C)Cc1cn[nH]c1)=C2,7go5-c,7gqj-a
O=C(OCc1n[nH]c2c1CCC2)C1=Cc2ccccc2OC1,7go5-c,7gqj-a
COc1ccc2c(c1)C=C(C(=O)OCc1n[nH]c3c1CCC3)CO2,7go5-c,7gqj-a
O=C(OCc1n[nH]c2c1CCC2)C1=Cc2cc(Cl)ccc2OC1,7go5-c,7gqj-a
COc1ccc2c(c1)OCC(C(=O)OCc1cn[nH]c1)=C2,7go5-c,7gqj-a
O=C(CNC(=O)C1=Cc2ccccc2OC1)Nc1cn[nH]c1,7go5-c,7gqj-a
CN(CC1=Cc2ccccc2OC1)Cc1cn[nH]c1,7go5-c,7gqj-a
O=C(O)C(CCc1cn[nH]c1)NCC1=Cc2ccccc2OC1,7go5-c,7gqj-a
O=C(NCCCCc1cn[nH]c1)C1=Cc2cc(Br)ccc2OC1,7go5-c,7gqj-a
O=C(CCCNCC1=Cc2ccccc2OC1)Nc1cn[nH]c1,7go5-c,7gqj-a
CCOc1ccc2c(c1)C=C(C(=O)Nc1cn[nH]c1)CO2,7go5-c,7gqj-a
CCOc1ccc2c(c1)C=C(C(=O)NC(C)c1cn[nH]c1)CO2,7go5-c,7gqj-a
O=S(=O)(NCCCc1cn[nH]c1)C1=Cc2ccccc2OC1,7go5-c,7gqj-a
CCCOc1ccc2c(c1)OCC(C(=O)Nc1cn[nH]c1)=C2,7go5-c,7gqj-a
O=C(NCCc1cn[nH]c1)C1=Cc2ccccc2OC1,7go5-c,7gqj-a
CCOc1ccc2c(c1)C=C(C(=O)NC(C)c1cn[nH]c1)CO2,7go5-c,7gqj-a
CCOc1cccc2c1OCC(C(=O)NC(C)c1cn[nH]c1)=C2,7go5-c,7gqj-a
O=C(NCCc1cn[nH]c1)C1=Cc2cc(Br)ccc2OC1,7go5-c,7gqj-a
O=C(NCCCCc1cn[nH]c1)C1=Cc2cc(Br)ccc2OC1,7go5-c,7gqj-a
O=C(NCCc1cn[nH]c1)C1=Cc2cc(Br)ccc2OC1,7go5-c,7gqj-a
Brc1ccc2c(c1)C=C(CNCCCc1cn[nH]c1)CO2,7go5-c,7gqj-a
O=C(OCCNC(=O)c1ccn[nH]1)C1=Cc2cc(Cl)ccc2OC1,7go5-c,7gqj-a
CCOc1cccc2c1OCC(C(=O)Nc1cn[nH]c1)=C2,7go5-c,7gqj-a
