name,gnina_score,gnina_score_min,smina_score_min,min_rmsd
FVXORDUWFDIMJQ-UHFFFAOYSA-N-P439-P87-P439-601505,4.540,5.137,0.531,2.801
WMSQCHGVFDBAHU-UHFFFAOYSA-N-P87-P87-P439-601505,5.142,5.110,-4.254,0.599
GRQPEDLCRWQJHL-UHFFFAOYSA-N-P439-P87-P439-601505,4.840,5.365,1.349,2.148
JUUPQQIOBVNYKH-UHFFFAOYSA-N-P439-P87-P439-601505,4.891,5.485,4.740,1.793
UDAUGGKZLKAKFC-UHFFFAOYSA-N-P439-P87-P439-601505,4.524,5.292,3.851,1.682
LNNONBIZUZGNNO-UHFFFAOYSA-N-P87-P87-P439-601505,5.401,5.291,-5.470,0.422
YDZHYZRRXBZBMC-UHFFFAOYSA-N-P439-P87-P439-601505,4.607,5.297,-1.279,3.011
AAIASMXQDYCOMM-UHFFFAOYSA-N-P439-P87-P439-601505,4.931,5.334,-0.898,3.065
LVDAMNLAAGRUHY-UHFFFAOYSA-N-P87-P87-P439-601505,5.771,5.635,-6.890,0.817
GIGNHIZKVZAINQ-UHFFFAOYSA-N-P439-P87-P439-601505,4.938,5.210,3.474,1.916
NZMAUYRNLHZQII-UHFFFAOYSA-N-P439-P87-P439-601505,4.712,5.488,5.206,2.507
MUHGYZNYHQYUHK-UHFFFAOYSA-N-P439-P87-P439-601505,4.622,5.481,3.680,2.148
RFCZDRCGOMXJCY-UHFFFAOYSA-N-P439-P87-P439-601505,4.925,5.279,-2.229,2.467
FDGCGBUKBRLOHB-UHFFFAOYSA-N-P439-P87-P439-601505,5.173,5.084,-4.379,2.407
HTPIFEYHLGZKKC-UHFFFAOYSA-N-P439-P87-P439-601505,4.946,5.294,-2.080,3.037
BPEIYWIVUFCSCD-UHFFFAOYSA-N-P439-P87-P439-601505,5.006,5.111,4.487,1.768
UYQCRARRSHVBIM-UHFFFAOYSA-N-P439-P87-P439-601505,5.139,5.154,-1.472,3.107
QEALSLMLYDMSEE-UHFFFAOYSA-N-P439-P87-P439-601505,5.104,5.586,0.289,2.553
RVJYCJUVOGAPIK-UHFFFAOYSA-N-P439-P87-P439-601505,4.220,5.300,4.129,1.882
DAVKXRPFUKSVOE-UHFFFAOYSA-N-P439-P87-P439-601505,4.752,5.508,-0.651,2.300
QPWUKHQPMDVBGA-UHFFFAOYSA-N-P87-P87-P439-601505,5.397,5.233,-4.452,1.820
ZIQIOYROOGNGCZ-UHFFFAOYSA-N-P439-P87-P439-601505,4.507,5.233,0.973,2.037
CJTQFZASJRRAST-UHFFFAOYSA-N-P87-P87-P439-601505,5.191,5.333,-5.985,0.576
NPZSFOIBMDVILE-UHFFFAOYSA-N-P439-P87-P439-601505,5.050,5.648,0.318,2.547
UDOKXQSPYWGYKL-UHFFFAOYSA-N-P439-P87-P439-601505,5.056,5.565,-0.454,2.238
YISIEPDXODKGRX-UHFFFAOYSA-N-P439-P87-P439-601505,4.527,5.126,1.765,1.859
ZJNUMTRBEOKOPJ-UHFFFAOYSA-N-P439-P87-P439-601505,4.997,5.420,-1.888,3.264
BBQYRYHYAHHTFJ-UHFFFAOYSA-N-P439-P87-P439-601505,4.628,5.395,4.533,2.655
FJEBPDQZWBCJLE-UHFFFAOYSA-N-P439-P87-P439-601505,4.657,5.577,1.679,2.190
JAXBFXQIDQAUGA-UHFFFAOYSA-N-P439-P87-P439-601505,5.464,5.488,7.854,1.408
YCYCSHAWMLXAGP-UHFFFAOYSA-N-P439-P87-P439-601505,4.829,5.298,2.507,2.735
ZESWLTWNCDXEBE-UHFFFAOYSA-N-P87-P87-P439-601505,5.635,5.535,-6.233,0.986
NEWTVCAFUNWVCQ-UHFFFAOYSA-N-P439-P87-P439-601505,5.381,5.327,-6.592,1.815
RONPSQXNQWPDJX-UHFFFAOYSA-N-P439-P87-P439-601505,5.071,5.311,3.198,1.402
CPBJEQNMBIFOJJ-UHFFFAOYSA-N-P439-P87-P439-601505,5.072,5.353,-2.051,2.215
BGEQXHIKLQXALN-UHFFFAOYSA-N-P87-P87-P439-601505,5.205,5.212,-5.247,1.048
OCNNGOWOCMBIOT-UHFFFAOYSA-N-P439-P87-P439-601505,4.725,5.471,3.429,1.247
UCFKQNGJLOZJNT-UHFFFAOYSA-N-P439-P87-P439-601505,5.426,5.498,-0.330,2.466
JRQLWJPFNWXMCT-UHFFFAOYSA-N-P439-P87-P439-601505,4.872,5.426,3.769,2.277
BXLZOHUUEXCDAL-UHFFFAOYSA-N-P87-P87-P439-601505,5.106,5.328,-6.431,2.060
BCJPSRJYNJCDQX-UHFFFAOYSA-N-P439-P87-P439-601505,4.209,5.794,3.084,2.044
CMOZOLMIUPYMPF-UHFFFAOYSA-N-P439-P87-P439-601505,4.834,5.315,0.932,2.174
YRQRWFZEXDSXOU-UHFFFAOYSA-N-P87-P87-P439-601505,5.363,5.422,-3.699,1.998
AEJBVQFJAILRRI-UHFFFAOYSA-N-P439-P87-P439-601505,5.026,5.153,3.353,1.734
IVNFOWUBEVYFRK-UHFFFAOYSA-N-P439-P87-P439-601505,5.168,5.319,-2.373,2.825
UVGFITPHBZYQHZ-UHFFFAOYSA-N-P87-P87-P439-601505,5.235,5.037,-4.679,1.020
KCPWFTIDRJCHOT-UHFFFAOYSA-N-P439-P87-P439-601505,4.879,5.536,-1.867,2.482
ZXBGYZGXRSGSRF-UHFFFAOYSA-N-P439-P87-P439-601505,5.014,5.499,-1.303,2.336
OYIMFXWEAIEQFK-UHFFFAOYSA-N-P439-P87-P439-601505,4.612,4.981,6.280,1.725
OCWLDEQIXHHTFQ-UHFFFAOYSA-N-P439-P87-P439-601505,4.576,5.156,2.723,1.964
KJQVYWCKOWIHBD-UHFFFAOYSA-N-P439-P87-P439-601505,4.502,5.447,-3.844,2.777
RLEJJHSYWDWLRR-UHFFFAOYSA-N-P439-P87-P439-601505,4.544,5.172,3.147,1.905
KCOZTYMWQXUSKU-UHFFFAOYSA-N-P439-P87-P439-601505,5.076,5.540,-2.659,2.794
USBAQURMGORQIP-UHFFFAOYSA-N-P87-P87-P439-601505,5.309,5.330,-3.506,0.688
LJCDUTNORPNWGL-UHFFFAOYSA-N-P439-P87-P439-601505,4.752,5.716,-1.451,2.703
DRKDFFAWICXPJY-UHFFFAOYSA-N-P439-P87-P439-601505,4.127,5.286,-2.589,3.012
MGHUWIQZIZWLEP-UHFFFAOYSA-N-P439-P87-P439-601505,4.144,5.452,-4.188,2.877
ZIQVKJGEXNXQOV-UHFFFAOYSA-N-P87-P87-P439-601505,5.411,5.296,-5.148,1.172
QWMMEAYENZIBSB-UHFFFAOYSA-N-P87-P87-P439-601505,5.561,5.600,-2.983,1.507
XDPCGUWLAGRKBW-UHFFFAOYSA-N-P439-P87-P439-601505,4.893,5.381,-0.674,2.668
PBDWVHQDMCXNLY-UHFFFAOYSA-N-P439-P87-P439-601505,4.957,5.771,2.031,2.486
PIHBOMIHOZFJCH-UHFFFAOYSA-N-P439-P87-P439-601505,4.852,5.369,5.426,1.224
AGMCBECNZKFZMM-UHFFFAOYSA-N-P439-P87-P439-601505,4.703,5.412,-0.454,3.209
KVLWKWCKHCLDDU-UHFFFAOYSA-N-P439-P87-P439-601505,5.016,5.357,-3.081,3.322
FKAHBMYZQJDILD-UHFFFAOYSA-N-P439-P87-P439-601505,5.278,5.419,-5.076,2.732
VMAKZNCXFGGVOK-UHFFFAOYSA-N-P87-P87-P439-601505,5.356,5.616,-3.860,1.209
HKYACQUNJVRYAR-UHFFFAOYSA-N-P439-P87-P439-601505,5.361,5.587,-5.282,1.183
PDWTVEGUZPJCNS-UHFFFAOYSA-N-P87-P87-P439-601505,5.512,5.291,-4.976,2.174
ZJKVQNKMLMQWOD-UHFFFAOYSA-N-P439-P87-P439-601505,4.711,5.541,3.107,2.387
PANRWVDCWLWUPA-UHFFFAOYSA-N-P439-P87-P439-601505,4.588,5.662,2.892,1.875
YQHDYVKSXOVWBM-UHFFFAOYSA-N-P439-P87-P439-601505,4.888,5.853,2.437,1.577
VIFWCNKARRJLCT-UHFFFAOYSA-N-P439-P87-P439-601505,5.018,5.509,7.053,1.799
UKXNDOPIMLXVHO-UHFFFAOYSA-N-P439-P87-P439-601505,4.606,5.258,6.142,1.892
XUESOAMUKWESFA-UHFFFAOYSA-N-P439-P87-P439-601505,4.726,5.446,5.819,3.460
NEIOCROZIHOHKL-UHFFFAOYSA-N-P87-P87-P439-601505,5.550,5.663,-6.737,1.571
MDOQPYBZPKQZOK-UHFFFAOYSA-N-P439-P87-P439-601505,4.979,5.893,0.403,3.055
BSHJZHKTHJUYIQ-UHFFFAOYSA-N-P439-P87-P439-601505,4.753,5.578,4.883,1.654
RSGSAXZTPQLTSG-UHFFFAOYSA-N-P87-P87-P439-601505,5.205,5.285,-3.905,1.442
UILMXVIVNUZVFT-UHFFFAOYSA-N-P439-P87-P439-601505,4.543,5.417,2.815,1.649
ABUCCZDQFXUAQQ-UHFFFAOYSA-N-P439-P87-P439-601505,4.648,5.659,1.681,2.875
FOGGRGANSBDVIF-UHFFFAOYSA-N-P439-P87-P439-601505,4.714,5.741,2.576,2.287
VNCJTYYWTUPAKB-UHFFFAOYSA-N-P439-P87-P439-601505,5.291,5.801,-3.422,2.593
AUPZGZNEFLCXSJ-UHFFFAOYSA-N-P439-P87-P439-601505,4.759,5.344,8.413,1.564
OFPBKUPPXCGZBC-UHFFFAOYSA-N-P439-P87-P439-601505,5.260,5.636,3.256,1.846
WBPJSKAMZLILML-UHFFFAOYSA-M-P87-P87-P439-601505,5.479,5.664,-4.796,2.432
DFRRHUHJZYDKSI-UHFFFAOYSA-N-P439-P87-P439-601505,4.840,5.620,6.490,2.013
NQUBPLOWYTYIAZ-UHFFFAOYSA-N-P439-P87-P439-601505,4.799,5.736,1.567,2.043
KTPHXWKBJKZNLH-UHFFFAOYSA-N-P439-P87-P439-601505,4.645,5.546,3.438,2.209
YYGRANIUQYXKDJ-UHFFFAOYSA-N-P439-P87-P439-601505,5.343,5.828,0.980,2.712
KCFBIEGMIVAYEL-UHFFFAOYSA-N-P87-P87-P439-601505,5.577,5.723,-4.917,0.752
VGEKHXAHLXDZIR-UHFFFAOYSA-N-P439-P87-P439-601505,4.949,5.897,1.109,2.724
OYDKVWWAFLOGQD-UHFFFAOYSA-N-P87-P87-P439-601505,5.560,5.459,-6.299,1.340
NNQRCJLIWJWFEK-UHFFFAOYSA-N-P87-P87-P439-601505,5.623,5.612,-6.297,0.816
QZHYSEGOCXAYTO-UHFFFAOYSA-N-P87-P87-P439-601505,5.638,5.582,-5.769,0.704
LXXSKQDJXBUTGS-UHFFFAOYSA-N-P439-P87-P439-601505,4.993,5.375,10.795,1.981
DHXQJUCHOJSZHD-UHFFFAOYSA-N-P445-P87-P445-601506,4.605,5.370,5.710,1.355
FARSFNFYTOPKIW-UHFFFAOYSA-N-P445-P87-P445-601506,4.464,5.579,8.395,2.032
ILHVWNALJHCAPJ-UHFFFAOYSA-N-P445-P87-P445-601506,5.094,5.651,-1.655,4.280
RKMVHOOVYOWIQH-UHFFFAOYSA-N-P363-P95-P363-601507,4.035,5.301,0.720,2.907
NHFRILFLWZGTIB-UHFFFAOYSA-N-P363-P95-P363-601507,4.543,5.352,-1.204,3.735
MEEPDPSHXKPNHF-UHFFFAOYSA-N-P248-P28-P248-601507,3.504,5.110,-0.568,3.417
ONXDADPROMNZBR-UHFFFAOYSA-N-P248-P28-P248-601507,3.850,5.077,-1.905,4.699
VVFXDUKLDNMDNQ-UHFFFAOYSA-N-P87-P87-P115-601507,5.001,4.882,1.988,1.470
UAXFHCGUPXVFOL-UHFFFAOYSA-N-P87-P87-P115-601507,5.316,5.114,-1.927,1.704
TUWABAYSQIITAE-UHFFFAOYSA-N-P87-P87-P115-601507,5.337,4.856,-3.905,2.957
PRNQCEXLANFOFT-UHFFFAOYSA-N-P87-P87-P115-601507,5.461,5.336,-2.644,1.747
WQIGYGWQDNSUOM-UHFFFAOYSA-N-P87-P87-P115-601507,5.484,5.230,-3.663,1.724
SQTHMIZLLCRPCO-UHFFFAOYSA-N-P255-P7-P255-601508,3.944,4.295,-4.018,2.610
DPZQXZKXUFIMQK-UHFFFAOYSA-N-P198-P128-P198-601508,5.179,5.083,-4.276,2.876
YZIBLZXKEWCTFV-UHFFFAOYSA-N-P198-P128-P198-601508,5.301,5.065,-5.832,2.981
FUFLWJDFQZLSMX-UHFFFAOYSA-N-P198-P128-P198-601508,5.018,5.255,-6.550,3.629
RRRLDDYBWRXELM-UHFFFAOYSA-N-P106-P106-P296-601508,5.261,4.938,-5.299,1.307
OZAZPXQSXICTGU-UHFFFAOYSA-N-P106-P106-P296-601508,5.311,5.163,-6.287,0.618
NADHDOIVPLWKIN-UHFFFAOYSA-N-P328-P87-P328-601508,4.313,5.048,-1.885,2.285
CWONUZCUTWZKGJ-UHFFFAOYSA-N-P38-P38-P51-601508,4.137,4.076,-5.290,2.498
XAROSNGDCXVAEE-UHFFFAOYSA-N-P38-P38-P51-601508,4.441,3.973,-3.789,1.888
IMUYXSJFCIUBEL-UHFFFAOYSA-N-P51-P38-P51-601508,4.577,4.132,-3.467,1.563
UURGVZUIMYLALW-UHFFFAOYSA-N-P38-P38-P51-601508,4.537,4.120,-4.606,2.759
SLYIICNVYREAHT-UHFFFAOYSA-N-P51-P38-P51-601508,4.628,4.193,-4.096,1.594
WLNUZXIHIMSZOP-UHFFFAOYSA-N-P38-P38-P51-601508,5.158,4.522,-5.017,1.493
OSDSSPLCWWJAKL-UHFFFAOYSA-N-P51-P38-P51-601508,4.757,4.437,-5.461,1.219
WBWUXRNBKBEWRQ-UHFFFAOYSA-N-P51-P38-P51-601508,5.147,4.141,-3.920,1.983
GMZSVXPQZFTMBL-UHFFFAOYSA-N-P51-P38-P51-601508,4.996,4.168,-4.009,1.885
KZRFYIJWXVJPFT-UHFFFAOYSA-N-P51-P38-P51-601508,4.978,4.716,-4.123,1.439
GDNQLSPHYOMLJQ-UHFFFAOYSA-N-P87-P87-P303-601508,5.136,5.075,-4.391,0.544
WAZRDHBNEBHXJQ-UHFFFAOYSA-N-P303-P87-P303-601508,5.533,5.038,-4.251,1.273
LDANAZMIPXGLEK-UHFFFAOYSA-N-P303-P87-P303-601508,5.410,5.173,-4.153,1.801
REPSIAZRRLACJT-UHFFFAOYSA-N-P144-P144-P198-601508,5.231,4.679,-7.122,2.128
HMXIRPLTZUMXEI-UHFFFAOYSA-N-P198-P144-P198-601508,4.294,5.309,-1.545,3.513
NIMMAWQOMIGURD-UHFFFAOYSA-N-P198-P144-P198-601508,4.592,4.348,-6.746,2.246
BSQMCQZJYSVXRV-UHFFFAOYSA-N-P144-P144-P198-601508,4.309,5.409,-1.290,3.208
VRCGBSZUTBKSSW-UHFFFAOYSA-N-P144-P144-P198-601508,5.358,4.924,-7.301,2.445
CNNQMYHQBHKRGB-UHFFFAOYSA-N-P198-P144-P198-601508,4.772,4.769,-5.548,3.067
DNSIRLJDEHELAK-UHFFFAOYSA-N-P198-P144-P198-601508,4.229,4.679,-4.253,2.591
UFIXVGPYIOPAHB-UHFFFAOYSA-N-P144-P144-P198-601508,4.724,5.199,3.001,1.413
ZCTDCXUPPAGHPD-UHFFFAOYSA-N-P198-P144-P198-601508,4.122,5.172,-1.165,2.201
XOJFDBJVBBDPSV-UHFFFAOYSA-N-P198-P144-P198-601508,4.467,5.202,2.040,2.183
ZTRSQZBCTDDJOV-UHFFFAOYSA-N-P198-P144-P198-601508,4.640,5.288,5.111,2.234
FMKXBNFHOAFPGE-UHFFFAOYSA-N-P198-P144-P198-601508,4.201,5.495,5.043,1.827
OUXQLGIECWUUHA-UHFFFAOYSA-N-P144-P144-P198-601508,4.438,4.864,4.320,1.747
SQIJYXPTRNBMPB-UHFFFAOYSA-N-P198-P144-P198-601508,4.670,5.046,-0.452,1.260
ASYLSKASVXZOTM-UHFFFAOYSA-N-P198-P144-P198-601508,3.991,5.168,-5.938,3.334
MODNVCCDWYUJID-UHFFFAOYSA-N-P144-P144-P198-601509,5.399,5.157,-6.637,0.623
MMIVGPJWZYAWFU-UHFFFAOYSA-N-P144-P144-P198-601509,5.399,4.995,-6.528,1.083
YHSNYZGUCJZJKR-UHFFFAOYSA-N-P198-P144-P198-601509,5.923,6.220,-6.447,0.734
UFTVCNKEZCUIJN-UHFFFAOYSA-N-P239-P120-P239-601509,5.683,5.570,-3.558,2.650
LNZBSQNIVZPJEF-UHFFFAOYSA-N-P239-P120-P239-601509,5.682,5.549,-4.150,1.543
LSLMHDPWRQLVIY-UHFFFAOYSA-N-P339-P198-P339-601509,4.605,4.716,-2.386,2.427
KSLQTJAMFMHYJK-UHFFFAOYSA-N-P103-P12-P103-601509,4.752,4.912,-4.378,2.826
AXUXFPFYRSBSAT-UHFFFAOYSA-N-P103-P12-P103-601509,4.894,4.249,-3.904,2.937
PUWSDQLCNKPPNX-UHFFFAOYSA-N-P103-P12-P103-601509,4.764,4.941,-4.113,2.624
AQVAQSIXJRTWFK-UHFFFAOYSA-N-P103-P12-P103-601509,4.554,4.925,-2.092,3.749
GHGCNKDIIQLDRF-UHFFFAOYSA-N-P103-P12-P103-601509,4.686,5.041,-1.829,2.666
AAMBYPLNGUUZQW-UHFFFAOYSA-N-P103-P12-P103-601509,4.763,5.058,-3.806,1.648
AGROORDYIMHXLJ-UHFFFAOYSA-N-P103-P12-P103-601509,4.810,5.020,-2.319,1.736
IUGNENPJFVKWOS-UHFFFAOYSA-N-P103-P12-P103-601509,4.759,4.786,-3.529,0.862
SPCOKEYOJIRPQK-UHFFFAOYSA-N-P12-P12-P103-601509,5.251,4.594,-3.911,1.381
TURKHCRTUPZTLB-UHFFFAOYSA-N-P12-P12-P103-601509,5.155,5.241,-2.516,3.777
UWUYRHHVQIKSGI-UHFFFAOYSA-N-P103-P12-P103-601509,5.448,4.840,-3.504,0.986
DZPUMAFRPFGSDQ-UHFFFAOYSA-N-P103-P12-P103-601509,4.877,5.087,-1.991,3.394
RISGRMLRLHPKSX-UHFFFAOYSA-N-P12-P12-P103-601509,5.193,4.468,-3.727,3.651
AXXZJBBLOABIGM-UHFFFAOYSA-N-P103-P12-P103-601509,5.231,4.923,-3.215,1.732
GHAWEEQFOZLMGU-UHFFFAOYSA-N-P103-P12-P103-601509,4.915,4.621,-3.685,3.747
JODFJVHYVCFDBX-UHFFFAOYSA-N-P103-P12-P103-601509,5.037,4.684,-3.793,1.086
PIQUSVZGLQEALW-UHFFFAOYSA-N-P103-P12-P103-601509,4.984,4.765,-3.492,3.572
DYFVACPTKCZATH-UHFFFAOYSA-N-P103-P12-P103-601509,4.760,4.468,-3.655,1.148
VYNRLKHWSRQBHG-UHFFFAOYSA-N-P103-P12-P103-601509,4.952,5.141,-3.622,3.625
AABLCWSLERZKHU-UHFFFAOYSA-N-P103-P12-P103-601509,5.039,5.148,-3.058,3.320
UUGZLHFXGKUBRX-UHFFFAOYSA-N-P103-P12-P103-601509,5.301,5.036,-2.626,1.521
IVURZZFCMMQIGD-UHFFFAOYSA-N-P12-P12-P103-601509,5.156,5.181,-4.082,1.401
HRCWNRFWMXKAKC-UHFFFAOYSA-N-P103-P12-P103-601509,5.347,5.579,-4.040,1.561
ZCHQNVIKJDEJOV-UHFFFAOYSA-N-P103-P12-P103-601509,5.445,4.973,-4.505,3.883
XOLWKGIRIPIXTM-UHFFFAOYSA-N-P103-P12-P103-601509,5.494,5.232,-2.871,1.660
MBMJZUQNYIXZQB-UHFFFAOYSA-N-P103-P12-P103-601509,5.268,5.284,-3.788,0.797
PYBMSLFSJHCZHU-UHFFFAOYSA-N-P103-P12-P103-601509,5.419,5.276,-3.485,3.225
CHPCQAOFIQMZCM-UHFFFAOYSA-N-P103-P12-P103-601509,5.373,5.600,-3.193,1.256
MCRXBMAILDIDDA-UHFFFAOYSA-N-P103-P12-P103-601509,5.452,5.407,-4.673,2.104
XEPDZTJRPVZLAW-UHFFFAOYSA-N-P103-P12-P103-601509,5.363,5.642,-3.620,1.328
LWCGQZUDNWYOQC-UHFFFAOYSA-N-P103-P12-P103-601509,5.674,5.242,-3.477,3.777
HZSRUMMGEKPYAY-UHFFFAOYSA-N-P12-P12-P103-601509,5.782,4.834,-4.693,1.957
OCNNHGNAZQPDFQ-UHFFFAOYSA-N-P103-P12-P103-601509,5.319,5.413,-3.763,2.471
VOUYSJXOJLZLEG-UHFFFAOYSA-N-P103-P12-P103-601509,5.560,5.533,-2.772,3.193
PDNMTZGGSCHKKQ-UHFFFAOYSA-N-P103-P12-P103-601509,6.161,5.121,-4.844,2.543
BDJUSQRVMADRGT-UHFFFAOYSA-N-P12-P12-P103-601509,5.125,5.056,-3.964,2.920
UAIBBKLQMNIIGR-UHFFFAOYSA-N-P103-P12-P103-601509,5.441,5.647,-3.281,1.380
XBKNRNAEMQQHMT-UHFFFAOYSA-N-P127-P127-P536-601509,5.797,5.425,-5.845,0.955
INBQVZWLGXIAKV-UHFFFAOYSA-N-P115-P20-P115-601510,4.024,3.997,-4.364,1.799
ZWZJJEFNLBFOQE-UHFFFAOYSA-N-P115-P20-P115-601510,4.043,4.588,-2.952,3.406
OQSCUPHJAYACPE-UHFFFAOYSA-N-P115-P20-P115-601510,3.908,3.862,-4.512,1.798
WTMMUMYRWRAEIA-UHFFFAOYSA-N-P115-P20-P115-601510,3.841,3.994,-4.696,1.748
HZQPFYLANKCBPS-UHFFFAOYSA-N-P115-P20-P115-601510,4.567,5.122,-2.992,4.325
NSCYGGQXHXHAGT-UHFFFAOYSA-N-P123-P22-P123-601510,2.433,4.437,0.283,4.611
HNYJAXSKRSRLHO-UHFFFAOYSA-N-P123-P22-P123-601510,3.963,4.388,4.303,4.371
MVPVQTFGMRJTHJ-UHFFFAOYSA-N-P22-P22-P123-601510,2.355,4.461,2.090,3.949
MNJKBSZGDZLJLX-UHFFFAOYSA-N-P22-P22-P123-601510,3.384,4.657,3.295,3.980
AJPUZAJBCHRKRZ-UHFFFAOYSA-N-P22-P22-P123-601510,2.625,4.338,4.870,3.612
XBVJJMJYEKWHEY-UHFFFAOYSA-N-P22-P22-P123-601510,2.571,4.557,5.466,3.683
WODQJBWPGNUODR-UHFFFAOYSA-N-P22-P22-P123-601510,2.864,4.347,11.048,4.416
DGDMZKKFSUUOAY-UHFFFAOYSA-N-P22-P22-P123-601510,2.467,4.376,6.895,5.824
OWPNAXOJHDYLAX-UHFFFAOYSA-N-P22-P22-P123-601510,3.189,3.859,13.487,4.696
AEARFKMNVTYZKM-UHFFFAOYSA-N-P22-P22-P123-601510,3.086,4.713,3.296,3.736
ZJKSCXPPOFOGHE-UHFFFAOYSA-N-P22-P22-P123-601510,3.082,4.945,4.461,3.737
SBRWAXQZQUWWJC-UHFFFAOYSA-N-P22-P22-P123-601510,3.064,5.108,-0.306,4.233
MQCAMKPRFAGBRA-UHFFFAOYSA-N-P22-P22-P123-601510,2.903,4.953,3.456,4.605
YJUHYQRSXWLENN-UHFFFAOYSA-N-P36-P36-P51-601511,4.089,3.922,-3.402,1.617
SCEKOBNOHVGBSG-UHFFFAOYSA-N-P51-P36-P51-601511,4.326,4.059,-4.039,2.439
JYDQHVBWLNGWED-UHFFFAOYSA-N-P51-P36-P51-601511,4.370,3.932,-3.893,2.901
PXDRKMGFYYPKSI-UHFFFAOYSA-N-P36-P36-P51-601511,4.768,4.481,-3.360,2.746
HTZMEYITDHGYEK-UHFFFAOYSA-N-P2-P2-P124-601511,5.200,5.789,-4.524,2.298
RMGQLDUIKGNTAI-UHFFFAOYSA-N-P2-P2-P124-601511,5.236,5.534,-3.071,2.846
HNMYZSIGHOQIKX-UHFFFAOYSA-N-P2-P2-P124-601511,4.810,5.413,-4.773,4.290
XKSBMYJGNSZVCU-UHFFFAOYSA-N-P20-P20-P564-601511,2.048,4.242,-1.340,3.690
FRDWYKFKOTULFY-UHFFFAOYSA-N-P20-P20-P564-601511,2.589,3.698,-4.198,3.567
VDGRKPHOAZUDBW-UHFFFAOYSA-N-P338-P124-P338-601511,4.955,5.215,-5.214,2.245
DBOKYLOKRAXMAB-UHFFFAOYSA-N-P338-P124-P338-601511,5.207,5.170,-4.615,1.944
SAKFRBDFRWFMPD-UHFFFAOYSA-N-P338-P124-P338-601511,4.777,5.208,-4.608,2.467
CBPLCNSZQNSFLL-UHFFFAOYSA-N-P338-P124-P338-601511,5.334,5.501,-3.626,1.758
DKGSHVCPMJGPIM-UHFFFAOYSA-N-P344-P134-P344-601512,5.442,5.288,-7.053,2.104
DNDVSEOECXYBJN-UHFFFAOYSA-N-P134-P134-P344-601512,5.422,4.728,-6.615,1.053
VNQGPMZFHAOWHH-UHFFFAOYSA-N-P487-P28-P487-601512,4.865,5.296,-4.086,4.126
KRYBSYUSRMXLBQ-UHFFFAOYSA-N-P487-P28-P487-601512,5.236,5.344,0.416,1.227
NCLYFUHOMVQGOO-UHFFFAOYSA-N-P487-P28-P487-601512,4.711,5.616,-5.158,1.765
IVGDUZQZCUKPHK-UHFFFAOYSA-N-P487-P28-P487-601512,4.843,4.853,-4.996,5.803
OESLURPRBATEFH-UHFFFAOYSA-N-P487-P28-P487-601512,5.241,5.605,-2.311,1.155
IOYSKSMWFZRZEZ-UHFFFAOYSA-N-P437-P122-P437-601512,4.207,4.382,-6.514,0.928
QWDUEDSSKYHFHU-UHFFFAOYSA-N-P437-P122-P437-601512,4.553,4.209,-4.396,1.927
YIHGDMWNOSKHSZ-UHFFFAOYSA-N-P437-P122-P437-601512,4.945,4.975,-4.424,1.481
TWHKTLLEDDYTGG-UHFFFAOYSA-N-P437-P122-P437-601512,4.681,4.896,-4.563,0.613
XAKVKVDJCPBJFZ-UHFFFAOYSA-N-P437-P122-P437-601512,5.006,4.956,-6.248,1.242
HZNCJSQVFAVKMJ-UHFFFAOYSA-N-P437-P122-P437-601512,4.573,4.733,-5.895,0.603
AUULVAKKBMJVDP-UHFFFAOYSA-N-P437-P122-P437-601512,4.801,4.821,-4.623,0.799
MQRSNEJKUGEBOQ-UHFFFAOYSA-N-P437-P122-P437-601512,4.803,4.852,-5.778,1.047
LPNKNLFUSXKKMV-UHFFFAOYSA-N-P77-P77-P183-601513,2.835,4.940,10.468,3.656
IXWFLSHHECQBJH-UHFFFAOYSA-N-P37-P37-P120-601513,4.973,4.614,-5.237,2.622
WLVNSVUQEKNCRR-UHFFFAOYSA-N-P37-P37-P120-601513,4.762,5.239,-4.047,2.173
KXKXRYUGSFYBKG-UHFFFAOYSA-N-P37-P37-P120-601513,4.736,5.348,-4.158,1.351
URWXLUZXOXJXLX-UHFFFAOYSA-N-P120-P37-P120-601513,4.726,5.101,-3.468,3.267
VODVPRWFBACHJW-UHFFFAOYSA-N-P120-P37-P120-601513,4.752,4.912,-3.607,3.722
YCZYXBLKVSOEFT-UHFFFAOYSA-N-P37-P37-P120-601513,5.039,4.889,-3.842,2.616
XQXXMKFQWKVGCX-UHFFFAOYSA-N-P37-P37-P120-601513,4.754,5.262,-4.203,1.395
SMNZPGBYIXIJLJ-UHFFFAOYSA-N-P37-P37-P120-601513,4.867,5.361,-3.988,1.245
VUVJMSXHLUTATD-UHFFFAOYSA-N-P37-P37-P120-601513,5.206,4.788,-5.048,2.528
JIUQNLYUUFKPGX-UHFFFAOYSA-N-P37-P37-P120-601513,5.435,4.962,-4.923,2.112
AQBMOMLUWTYQCT-UHFFFAOYSA-N-P37-P37-P120-601513,5.104,4.802,-5.005,3.318
RWQWZGXFXSXGCR-UHFFFAOYSA-N-P120-P37-P120-601513,4.674,4.928,-2.610,4.675
GEPWCJVXNIHJIN-UHFFFAOYSA-N-P37-P37-P120-601513,5.243,4.826,-4.466,2.950
PGMMYDKTKXWBFT-UHFFFAOYSA-N-P37-P37-P120-601513,5.085,4.614,-3.757,3.907
