compound_id,smiles,inchikey,required_amount_mg,quoted_amount_mg,quote_id,quote_supplier,quote_catalogue,quote_entry,quote_price,quote_currency,quote_lead_time_days,quoted_purity,quoted_smiles,quote_date,num_downstream_products,num_downstream_reaction_types,num_downstream_reactions,num_downstream (Amidation),num_downstream (Steglich_esterification),num_downstream (N-nucleophilic_aromatic_substitution),num_downstream (Reductive_amination),num_downstream (Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol),num_downstream (Ester_amidation),downstream_product_ids,downstream_reaction_types,downstream_reaction_ids
141666,NCc1cc(=O)[nH]c(-c2ccccn2)n1,WGIFIONSCXTFPY-UHFFFAOYSA-N,1.0,1.0,491,Enamine,,EN300-28253659,51.0,EUR,,,Cl.Cl.NCc1cc(=O)[nH]c(-c2ccccn2)n1,2025-12-01,1,1,1,1.0,,,,,,{141739},{'Amidation'},{10056}
128069,COC(=O)c1cc(Cl)c2[nH]cc(C)c2c1,AJKLRBSMVKYPMF-UHFFFAOYSA-N,4.0,10.0,7392,Enamine,,Z2733214122,65.0,EUR,,,COC(=O)c1cc(Cl)c2[nH]cc(C)c2c1,2025-12-09,4,1,4,,,,,,4.0,"{141760, 141757, 141758, 141759}",{'Ester_amidation'},"{10072, 10073, 10070, 10071}"
141753,CN1Cc2cc(N)ccc2C1=O,VNYNRNAJJGDULT-UHFFFAOYSA-N,3.0,10.0,2576,Enamine,,EN300-218026,14.0,EUR,,,CN1Cc2cc(N)ccc2C1=O,2025-12-01,3,2,3,2.0,,,,,1.0,"{142809, 141757, 142782}","{'Ester_amidation', 'Amidation'}","{10822, 10795, 10070}"
141754,CN1C(=O)c2ccc(N)cc2C1=O,KMEBUNSLFRQSEM-UHFFFAOYSA-N,3.0,10.0,2769,Enamine,,EN300-02523,14.0,EUR,,,CN1C(=O)c2ccc(N)cc2C1=O,2025-12-01,3,2,3,2.0,,,,,1.0,"{142784, 142811, 141758}","{'Ester_amidation', 'Amidation'}","{10824, 10797, 10071}"
141755,CCN1Cc2cc(N)ccc2C1=O,JABHYVLKNVQMNM-UHFFFAOYSA-N,2.0,10.0,2577,Enamine,,EN300-790949,15.0,EUR,,,CCN1Cc2cc(N)ccc2C1=O,2025-12-01,2,2,2,1.0,,,,,1.0,"{142790, 141759}","{'Ester_amidation', 'Amidation'}","{10072, 10803}"
141756,CCCCN1Cc2cc(N)ccc2C1=O,HQCXEJCRNPPLQB-UHFFFAOYSA-N,1.0,1.0,3700,Enamine,,Z1509412111,22.0,EUR,,,CCCCN1Cc2cc(N)ccc2C1=O,2025-12-09,1,1,1,,,,,,1.0,{141760},{'Ester_amidation'},{10073}
122035,Cc1cn2ccc(C(=O)O)cc2n1,DWVHZFMXMRNERX-UHFFFAOYSA-N,6.0,10.0,2579,Enamine,,EN300-215349,15.0,EUR,,,Cc1cn2ccc(C(=O)O)cc2n1.Cl,2025-12-01,6,1,6,6.0,,,,,,"{141859, 141943, 141929, 141898, 141879, 141816}",{'Amidation'},"{10152, 10089, 10216, 10132, 10202, 10171}"
141803,CCOC(=O)c1nc(N)sc1Cl,JILQJAVCOAVWCC-UHFFFAOYSA-N,7.0,10.0,2580,Enamine,,EN300-108888,14.0,EUR,,,CCOC(=O)c1nc(N)sc1Cl,2025-12-01,7,1,7,7.0,,,,,,"{141824, 141922, 141860, 141833, 141839, 141816, 141853}",{'Amidation'},"{10112, 10089, 10126, 10097, 10195, 10133, 10106}"
141789,Cc1cnc2cc(C(=O)O)ccn12,IVKWNPQFVBMAHF-UHFFFAOYSA-N,2.0,10.0,2582,Enamine,,EN300-243320,70.0,EUR,,,Cc1cnc2cc(C(=O)O)ccn12,2025-12-01,2,1,2,2.0,,,,,,"{141820, 141887}",{'Amidation'},"{10160, 10093}"
141805,CCOC(=O)c1nc(N)sc1Br,TWGNDRMYYDZGFI-UHFFFAOYSA-N,11.0,11.0,,Enamine,,EN300-171078,15.399999999999999,EUR,,,CCOC(=O)c1nc(N)sc1Br,2025-12-01,11,1,11,11.0,,,,,,"{141856, 141827, 141924, 141893, 141831, 141863, 141866, 141837, 141873, 141877, 141820}",{'Amidation'},"{10146, 10150, 10093, 10129, 10100, 10136, 10166, 10197, 10104, 10139, 10110}"
141791,O=C(O)c1cc2nccn2cc1F,NURBAMHXHYFEOL-UHFFFAOYSA-N,5.0,10.0,2585,Enamine,,EN300-46618381,55.0,EUR,,,Cl.O=C(O)c1cc2nccn2cc1F,2025-12-01,5,1,5,5.0,,,,,,"{141824, 141889, 141827, 141931, 141844}",{'Amidation'},"{10117, 10097, 10162, 10100, 10204}"
141792,O=C(O)c1cc(Br)n2ccnc2c1,HMOZAIVXKUYWTB-UHFFFAOYSA-N,9.0,10.0,2586,Enamine,,EN300-52563803,55.0,EUR,,,Cl.Cl.O=C(O)c1cc(Br)n2ccnc2c1,2025-12-01,9,1,9,9.0,,,,,,"{141831, 141933, 141839, 141871, 141872, 141842, 141843, 141935, 141886}",{'Amidation'},"{10112, 10144, 10145, 10115, 10116, 10208, 10159, 10104, 10206}"
141793,O=C(O)c1cc2nccn2cc1Br,SYYVSKWHURTDMI-UHFFFAOYSA-N,6.0,10.0,2587,Enamine,,EN300-8185607,44.0,EUR,,,O=C(O)c1cc2nccn2cc1Br,2025-12-01,6,1,6,6.0,,,,,,"{141833, 141899, 141932, 141837, 141870, 141845}",{'Amidation'},"{10118, 10106, 10172, 10205, 10110, 10143}"
141807,CCOC(=O)c1nc(N)sc1CC,ZNARCFDZLZOYKZ-UHFFFAOYSA-N,10.0,10.0,2588,Enamine,,EN300-1458390,32.0,EUR,,,CCOC(=O)c1nc(N)sc1CC,2025-12-01,10,1,10,10.0,,,,,,"{141859, 141926, 141901, 141905, 141842, 141844, 141845, 141878, 141908, 141882}",{'Amidation'},"{10178, 10115, 10117, 10118, 10151, 10181, 10155, 10132, 10199, 10174}"
141806,CCNc1nc(C(=O)OCC)cs1,LBGHMAYKYDOTSC-UHFFFAOYSA-N,3.0,10.0,2589,Enamine,,EN300-92198,47.0,EUR,,,CCNc1nc(C(=O)OCC)cs1,2025-12-01,3,1,3,3.0,,,,,,"{141904, 141843, 141909}",{'Amidation'},"{10177, 10116, 10182}"
141794,O=C(O)c1cc2ncc(Cl)n2cc1F,OWLDOQGXXGCIJK-UHFFFAOYSA-N,7.0,10.0,2590,Enamine,,EN300-46817296,62.0,EUR,,,Cl.O=C(O)c1cc2ncc(Cl)n2cc1F,2025-12-01,7,1,7,7.0,,,,,,"{141856, 141895, 141878, 141942, 141916, 141853, 141854}",{'Amidation'},"{10151, 10215, 10189, 10126, 10127, 10129, 10168}"
141804,CCOC(=O)c1nc(N)sc1C,KTGUPAFUVGHOQS-UHFFFAOYSA-N,3.0,10.0,2581,Enamine,,EN300-109085,15.0,EUR,,,CCOC(=O)c1nc(N)sc1C,2025-12-01,3,1,3,3.0,,,,,,"{141923, 141854, 141855}",{'Amidation'},"{10128, 10196, 10127}"
141795,O=C(O)c1cc2ncc(Br)n2cc1F,HRIOUXWEBNRYSJ-UHFFFAOYSA-N,7.0,10.0,2591,Enamine,,EN300-46792427,56.0,EUR,,,Cl.O=C(O)c1cc2ncc(Br)n2cc1F,2025-12-01,7,1,7,7.0,,,,,,"{141860, 141863, 141897, 141936, 141914, 141882, 141855}",{'Amidation'},"{10209, 10155, 10187, 10128, 10133, 10136, 10170}"
141797,O=Cc1cnc2cc(C(=O)O)c(Br)cn12,SDTHFCXDVVGCHV-UHFFFAOYSA-N,3.0,10.0,2592,Enamine,,EN300-321965,164.0,EUR,,,O=Cc1cnc2cc(C(=O)O)c(Br)cn12,2025-12-01,3,1,3,3.0,,,,,,"{141866, 141958, 141911}",{'Amidation'},"{10184, 10139, 10231}"
141810,CCOC(=O)c1nc(N)sc1C(C)=O,ZZARVSLBSAFZNC-UHFFFAOYSA-N,9.0,10.0,2593,Enamine,,EN300-191499,17.0,EUR,,,CCOC(=O)c1nc(N)sc1C(C)=O.Cl,2025-12-01,9,1,9,9.0,,,,,,"{141895, 141897, 141870, 141872, 141874, 141940, 141911, 141913, 141917}",{'Amidation'},"{10145, 10147, 10213, 10184, 10186, 10190, 10168, 10170, 10143}"
141809,C=CCNc1nc(C(=O)OCC)cs1,PFGIVCNFWXBOPM-UHFFFAOYSA-N,4.0,10.0,2596,Enamine,,EN300-54734,14.0,EUR,,,C=CCNc1nc(C(=O)OCC)cs1,2025-12-01,4,1,4,4.0,,,,,,"{141915, 141876, 141879, 141871}",{'Amidation'},"{10144, 10188, 10149, 10152}"
141796,O=Cc1cn2cc(Br)c(C(=O)O)cc2n1,SJZCCGCHWVNGBY-UHFFFAOYSA-N,4.0,10.0,7553,Enamine,,Z2733616133,65.0,EUR,,,O=Cc1cn2cc(Br)c(C(=O)O)cc2n1,2025-12-09,4,1,4,4.0,,,,,,"{141913, 141873, 141901, 141918}",{'Amidation'},"{10186, 10146, 10174, 10191}"
141790,O=C(O)c1ccn2c(Br)cnc2c1,NBXDWHKFUACMKB-UHFFFAOYSA-N,4.0,10.0,2584,Enamine,,EN300-7539252,15.0,EUR,,,O=C(O)c1ccn2c(Br)cnc2c1,2025-12-01,4,1,4,4.0,,,,,,"{141874, 141876, 141890, 141930}",{'Amidation'},"{10163, 10147, 10149, 10203}"
141798,O=C(O)c1ccn2cc(C3CC3)nc2c1,FORDCAXEHLRYFX-UHFFFAOYSA-N,7.0,10.0,7554,Enamine,,Z1227708261,42.0,EUR,,,O=C(O)c1ccn2cc(C3CC3)nc2c1,2025-12-09,7,1,7,7.0,,,,,,"{141904, 141905, 141877, 141915, 141948, 141917, 141919}",{'Amidation'},"{10177, 10178, 10150, 10188, 10221, 10190, 10192}"
141811,CCOC(=O)c1nc(N)sc1C(F)(F)F,QHEFEANTTIMHSI-UHFFFAOYSA-N,12.0,12.0,,Enamine,,EN300-217306,33.599999999999994,EUR,,,CCOC(=O)c1nc(N)sc1C(F)(F)F,2025-12-01,12,1,12,12.0,,,,,,"{141889, 141890, 141918, 141898, 141899, 141950, 141919, 141934, 141914, 141916, 141886, 141887}",{'Amidation'},"{10187, 10189, 10159, 10160, 10191, 10162, 10163, 10192, 10223, 10171, 10172, 10207}"
141799,O=C(O)c1ccn2cc(C(F)(F)F)nc2c1,IWQCDGQOZWSPJD-UHFFFAOYSA-N,4.0,10.0,7555,Enamine,,Z1227708286,33.0,EUR,,,O=C(O)c1ccn2cc(C(F)(F)F)nc2c1,2025-12-09,4,1,4,4.0,,,,,,"{141908, 141893, 141934, 141909}",{'Amidation'},"{10182, 10181, 10166, 10207}"
141800,Cn1cc(-c2cn3ccc(C(=O)O)cc3n2)cn1,SEJFRTMXMNSUDX-UHFFFAOYSA-N,6.0,10.0,7556,Enamine,,Z1227708232,47.0,EUR,,,Cn1cc(-c2cn3ccc(C(=O)O)cc3n2)cn1,2025-12-09,6,1,6,6.0,,,,,,"{141922, 141923, 141924, 141926, 141940, 141950}",{'Amidation'},"{10213, 10223, 10195, 10196, 10197, 10199}"
141812,CCOC(=O)c1nc(N)sc1Cc1ccccc1,OHAMQMFWKYSVPF-UHFFFAOYSA-N,9.0,10.0,2600,Enamine,,EN300-814042,21.0,EUR,,,CCOC(=O)c1nc(N)sc1Cc1ccccc1,2025-12-01,9,1,9,9.0,,,,,,"{141958, 141929, 141930, 141931, 141932, 141933, 141936, 141942, 141948}",{'Amidation'},"{10209, 10215, 10221, 10231, 10202, 10203, 10204, 10205, 10206}"
141813,CCOC(=O)c1nc(NCc2ccccc2)sc1C,XRHGILXNYJWLHY-UHFFFAOYSA-N,2.0,10.0,2601,Enamine,,EN300-07273,15.0,EUR,,,CCOC(=O)c1nc(NCc2ccccc2)sc1C,2025-12-01,2,1,2,2.0,,,,,,"{141943, 141935}",{'Amidation'},"{10208, 10216}"
141969,O=C(O)c1ccnc2cc(F)ccc12,QIRLJMJLJXBUMP-UHFFFAOYSA-N,2.0,10.0,2602,Enamine,,EN300-267695,42.0,EUR,,,O=C(O)c1ccnc2cc(F)ccc12,2025-12-01,2,1,2,2.0,,,,,,"{142107, 142108}",{'Amidation'},"{10242, 10243}"
142092,Nc1cc(C(F)(F)F)cc2cccnc12,OWBHAJLHWDFULE-UHFFFAOYSA-N,74.0,74.0,,Enamine,,Z1509466608,103.6,EUR,,,Nc1cc(C(F)(F)F)cc2cccnc12,2025-12-09,74,1,74,74.0,,,,,,"{142336, 142209, 142339, 142212, 142214, 142219, 142350, 142225, 142230, 142232, 142362, 142107, 142236, 142363, 142242, 142374, 142247, 142120, 142249, 142376, 142378, 142252, 142125, 142384, 142258, 142386, 142137, 142266, 142394, 142397, 142271, 142275, 142279, 142152, 142281, 142409, 142411, 142284, 142413, 142415, 142160, 142288, 142289, 142291, 142419, 142293, 142422, 142424, 142169, 142297, 142172, 142301, 142303, 142432, 142305, 142435, 142180, 142309, 142438, 142183, 142312, 142187, 142315, 142318, 142319, 142193, 142195, 142324, 142198, 142454, 142202, 142203, 142333, 142206}",{'Amidation'},"{10497, 10242, 10371, 10498, 10377, 10509, 10382, 10255, 10384, 10511, 10513, 10387, 10260, 10519, 10393, 10521, 10272, 10401, 10529, 10532, 10406, 10410, 10414, 10287, 10416, 10544, 10546, 10419, 10548, 10550, 10295, 10423, 10424, 10426, 10554, 10428, 10557, 10559, 10304, 10432, 10307, 10436, 10438, 10567, 10440, 10570, 10315, 10444, 10573, 10318, 10447, 10322, 10450, 10453, 10454, 10328, 10330, 10459, 10333, 10589, 10337, 10338, 10468, 10341, 10471, 10344, 10474, 10347, 10349, 10354, 10485, 10360, 10365, 10367}"
142093,CC(C)(C)c1cc(N)c2ncccc2c1,LKDKZXIZPZYXBU-UHFFFAOYSA-N,81.0,81.0,,Enamine,,Z1509415200,283.5,EUR,,,CC(C)(C)c1cc(N)c2ncccc2c1,2025-12-09,81,1,81,81.0,,,,,,"{142337, 142344, 142351, 142375, 142377, 142379, 142382, 142385, 142387, 142389, 142393, 142396, 142410, 142412, 142414, 142418, 142421, 142423, 142431, 142434, 142437, 142440, 142108, 142121, 142123, 142130, 142135, 142138, 142143, 142151, 142153, 142158, 142161, 142164, 142168, 142170, 142173, 142174, 142177, 142181, 142182, 142188, 142190, 142192, 142194, 142199, 142204, 142207, 142208, 142210, 142213, 142215, 142217, 142220, 142224, 142226, 142227, 142231, 142235, 142241, 142243, 142248, 142250, 142253, 142257, 142259, 142269, 142272, 142278, 142280, 142282, 142285, 142290, 142292, 142296, 142300, 142308, 142311, 142320, 142323, 142332}",{'Amidation'},"{10243, 10256, 10258, 10265, 10270, 10273, 10278, 10286, 10288, 10293, 10296, 10299, 10303, 10305, 10308, 10309, 10312, 10316, 10317, 10323, 10325, 10327, 10329, 10334, 10339, 10342, 10343, 10345, 10348, 10350, 10352, 10355, 10359, 10361, 10362, 10366, 10370, 10376, 10378, 10383, 10385, 10388, 10392, 10394, 10404, 10407, 10413, 10415, 10417, 10420, 10425, 10427, 10431, 10435, 10443, 10446, 10455, 10458, 10467, 10472, 10479, 10486, 10510, 10512, 10514, 10517, 10520, 10522, 10524, 10528, 10531, 10545, 10547, 10549, 10553, 10556, 10558, 10566, 10569, 10572, 10575}"
141962,O=C(O)c1c(Br)cnc2ccccc12,PPRTZXNLFVNWGC-UHFFFAOYSA-N,3.0,10.0,2605,Enamine,,EN300-2394676,63.0,EUR,,,O=C(O)c1c(Br)cnc2ccccc12,2025-12-01,3,1,3,3.0,,,,,,"{142120, 142121, 142119}",{'Amidation'},"{10256, 10254, 10255}"
142094,COC(=O)c1cc(N)c2ncccc2c1,VYXZUOSQEKQOKI-UHFFFAOYSA-N,49.0,49.0,,Enamine,,Z1157651593,171.5,EUR,,,COC(=O)c1cc(N)c2ncccc2c1,2025-12-09,49,1,49,49.0,,,,,,"{142211, 142340, 142343, 142218, 142346, 142349, 142228, 142229, 142233, 142238, 142239, 142246, 142119, 142251, 142124, 142380, 142132, 142391, 142136, 142139, 142395, 142398, 142273, 142276, 142277, 142283, 142286, 142159, 142162, 142166, 142425, 142298, 142299, 142302, 142175, 142178, 142306, 142436, 142310, 142439, 142184, 142313, 142186, 142316, 142191, 142200, 142205, 142334, 142335}",{'Amidation'},"{10368, 10373, 10374, 10381, 10254, 10386, 10259, 10515, 10267, 10526, 10271, 10274, 10530, 10533, 10408, 10411, 10412, 10418, 10421, 10294, 10297, 10301, 10560, 10433, 10434, 10437, 10310, 10313, 10441, 10571, 10445, 10574, 10319, 10448, 10321, 10451, 10326, 10335, 10340, 10469, 10470, 10346, 10475, 10478, 10353, 10481, 10484, 10363, 10364}"
141980,Cc1ccc2c(C(=O)O)ccnc2c1,UWTUZYMWUNEDQL-UHFFFAOYSA-N,1.0,1.0,523,Enamine,,EN300-7541596,41.0,EUR,,,Cc1ccc2c(C(=O)O)ccnc2c1,2025-12-01,1,1,1,1.0,,,,,,{142123},{'Amidation'},{10258}
141961,O=C(O)c1cc(Cl)nc2ccccc12,ICNCOMYUODLTAI-UHFFFAOYSA-N,2.0,10.0,2608,Enamine,,EN300-17872,14.0,EUR,,,O=C(O)c1cc(Cl)nc2ccccc12,2025-12-01,2,1,2,2.0,,,,,,"{142124, 142125}",{'Amidation'},"{10259, 10260}"
141983,O=C(O)c1ccnc2ccc(F)cc12,FNGWSJQERDIOJO-UHFFFAOYSA-N,1.0,1.0,525,Enamine,,EN300-27779498,15.0,EUR,,,Cl.O=C(O)c1ccnc2ccc(F)cc12,2025-12-01,1,1,1,1.0,,,,,,{142130},{'Amidation'},{10265}
141985,Cc1cccc2c(C(=O)O)ccnc12,QHMYOJAIEQCUQX-UHFFFAOYSA-N,1.0,1.0,526,Enamine,,EN300-629980,14.0,EUR,,,Cc1cccc2c(C(=O)O)ccnc12,2025-12-01,1,1,1,1.0,,,,,,{142132},{'Amidation'},{10267}
141986,O=C(O)c1ccnc2cc(Cl)ccc12,TXYVRYRRTQYTHJ-UHFFFAOYSA-N,1.0,1.0,527,Enamine,,EN300-704006,14.0,EUR,,,O=C(O)c1ccnc2cc(Cl)ccc12,2025-12-01,1,1,1,1.0,,,,,,{142135},{'Amidation'},{10270}
141966,O=C(O)c1ccnc2c(O)cccc12,KPTUKANGPPVLMD-UHFFFAOYSA-N,3.0,10.0,2612,Enamine,,EN300-52402296,29.0,EUR,,,Br.O=C(O)c1ccnc2c(O)cccc12,2025-12-01,3,1,3,3.0,,,,,,"{142136, 142137, 142138}",{'Amidation'},"{10272, 10273, 10271}"
141965,Cc1cc(C(=O)O)c2ccccc2n1,UIDHNPTVQFNWOJ-UHFFFAOYSA-N,2.0,10.0,2613,Enamine,,EN300-00923,14.0,EUR,,,Cc1cc(C(=O)O)c2ccccc2n1,2025-12-01,2,1,2,2.0,,,,,,"{142139, 142151}",{'Amidation'},"{10274, 10286}"
141987,O=C(O)c1ccnc2ccc(Cl)cc12,ZRYMLJGLNAOPNK-UHFFFAOYSA-N,1.0,1.0,530,Enamine,,EN300-119039,14.0,EUR,,,O=C(O)c1ccnc2ccc(Cl)cc12,2025-12-01,1,1,1,1.0,,,,,,{142143},{'Amidation'},{10278}
141991,O=C(O)c1ccnc2ccc(Br)cc12,QKZZTVSKZXPJAC-UHFFFAOYSA-N,2.0,10.0,2615,Enamine,,EN300-257141,14.0,EUR,,,O=C(O)c1ccnc2ccc(Br)cc12,2025-12-01,2,1,2,2.0,,,,,,"{142152, 142153}",{'Amidation'},"{10288, 10287}"
141993,O=C(O)c1ccnc2cc(Br)ccc12,ZIFXOUMGHUOZED-UHFFFAOYSA-N,1.0,1.0,532,Enamine,,EN300-731943,15.0,EUR,,,O=C(O)c1ccnc2cc(Br)ccc12,2025-12-01,1,1,1,1.0,,,,,,{142158},{'Amidation'},{10293}
141968,O=C(O)c1c(O)cnc2ccccc12,MXNVEJDRXSFZQB-UHFFFAOYSA-N,3.0,10.0,2617,Enamine,,EN300-93470,14.0,EUR,,,O=C(O)c1c(O)cnc2ccccc12,2025-12-01,3,1,3,3.0,,,,,,"{142160, 142161, 142159}",{'Amidation'},"{10296, 10294, 10295}"
141967,O=C(O)c1ccnc2c(Br)cccc12,HLEBPQHZLBSIJC-UHFFFAOYSA-N,2.0,10.0,2618,Enamine,,EN300-197195,14.0,EUR,,,O=C(O)c1ccnc2c(Br)cccc12,2025-12-01,2,1,2,2.0,,,,,,"{142162, 142164}",{'Amidation'},"{10297, 10299}"
141994,Cc1cnc2ccccc2c1C(=O)O,KXCBWEJWVBHYKF-UHFFFAOYSA-N,2.0,10.0,2619,Enamine,,EN300-1212503,20.0,EUR,,,Cc1cnc2ccccc2c1C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{142168, 142166}",{'Amidation'},"{10301, 10303}"
141995,O=C(O)c1ccnc2ccc(O)cc12,UVKYGKPXDDWMIV-UHFFFAOYSA-N,2.0,10.0,2620,Enamine,,EN300-3480934,14.0,EUR,,,O=C(O)c1ccnc2ccc(O)cc12,2025-12-01,2,1,2,2.0,,,,,,"{142169, 142170}",{'Amidation'},"{10304, 10305}"
141960,O=C(O)c1cc(O)nc2ccccc12,MFSHNFBQNVGXJX-UHFFFAOYSA-N,3.0,10.0,2621,Enamine,,EN300-00825,14.0,EUR,,,O=C(O)c1cc(O)nc2ccccc12,2025-12-01,3,1,3,3.0,,,,,,"{142172, 142173, 142175}",{'Amidation'},"{10307, 10308, 10310}"
141959,O=C(O)c1ccnc2c(F)cccc12,LJQYQWOPXLPHDV-UHFFFAOYSA-N,1.0,1.0,538,Enamine,,EN300-396409,14.0,EUR,,,O=C(O)c1ccnc2c(F)cccc12,2025-12-01,1,1,1,1.0,,,,,,{142174},{'Amidation'},{10309}
141996,O=C(O)c1c(O)cnc2ccc(Cl)cc12,KDQCRVUJRDKQLC-UHFFFAOYSA-N,2.0,10.0,2623,Enamine,,EN300-201291,26.0,EUR,,,O=C(O)c1c(O)cnc2ccc(Cl)cc12,2025-12-01,2,1,2,2.0,,,,,,"{142177, 142275}",{'Amidation'},"{10312, 10410}"
141992,O=C(O)c1ccnc2c(F)c(F)ccc12,CQHBGUMHIXSUDJ-UHFFFAOYSA-N,1.0,1.0,540,Enamine,,EN300-630022,34.0,EUR,,,O=C(O)c1ccnc2c(F)c(F)ccc12,2025-12-01,1,1,1,1.0,,,,,,{142178},{'Amidation'},{10313}
141997,CCc1cnc2ccccc2c1C(=O)O,VZNJFRIPRWNVLS-UHFFFAOYSA-N,3.0,10.0,2625,Enamine,,EN300-1581858,47.0,EUR,,,CCc1cnc2ccccc2c1C(=O)O,2025-12-01,3,1,3,3.0,,,,,,"{142180, 142181, 142286}",{'Amidation'},"{10315, 10316, 10421}"
141998,O=C(O)c1cc(O)nc2ccc(Br)cc12,MSHIVFYFWJGDMA-UHFFFAOYSA-N,2.0,10.0,2626,Enamine,,EN300-82028,14.0,EUR,,,O=C(O)c1cc(O)nc2ccc(Br)cc12,2025-12-01,2,1,2,2.0,,,,,,"{142202, 142182}",{'Amidation'},"{10337, 10317}"
141999,COc1ccc2nccc(C(=O)O)c2c1,XXLFLUJXWKXUGS-UHFFFAOYSA-N,1.0,1.0,543,Enamine,,EN300-629989,14.0,EUR,,,COc1ccc2nccc(C(=O)O)c2c1,2025-12-01,1,1,1,1.0,,,,,,{142183},{'Amidation'},{10318}
141990,O=C(O)c1cc(Cl)nc2c(F)cccc12,ZSNWNYKGQWDQEO-UHFFFAOYSA-N,2.0,10.0,2628,Enamine,,EN300-625764,56.0,EUR,,,O=C(O)c1cc(Cl)nc2c(F)cccc12,2025-12-01,2,1,2,2.0,,,,,,"{142184, 142192}",{'Amidation'},"{10327, 10319}"
141989,O=C(O)c1cc(=O)[nH]c2c(Br)cccc12,DFIDZXVJTIUYHG-UHFFFAOYSA-N,3.0,10.0,2629,Enamine,,EN300-101222,44.0,EUR,,,O=C(O)c1cc(=O)[nH]c2c(Br)cccc12,2025-12-01,3,1,3,3.0,,,,,,"{142186, 142187, 142188}",{'Amidation'},"{10321, 10322, 10323}"
142000,Cc1cc(C(=O)O)c2ccc(Br)cc2n1,CCSVETPERRNKDU-UHFFFAOYSA-N,1.0,1.0,546,Enamine,,EN300-50068,15.0,EUR,,,Cc1cc(C(=O)O)c2ccc(Br)cc2n1,2025-12-01,1,1,1,1.0,,,,,,{142190},{'Amidation'},{10325}
142001,Cc1nc2ccccc2c(C(=O)O)c1O,RVGATDHHYVSTQG-UHFFFAOYSA-N,3.0,10.0,2631,Enamine,,EN300-366431,14.0,EUR,,,Cc1nc2ccccc2c(C(=O)O)c1O,2025-12-01,3,1,3,3.0,,,,,,"{142289, 142278, 142191}",{'Amidation'},"{10424, 10413, 10326}"
142002,O=C(O)c1c(O)cnc2cc(F)ccc12,KFHVNXLMDXHFOH-UHFFFAOYSA-N,2.0,10.0,2632,Enamine,,EN300-625418,58.0,EUR,,,O=C(O)c1c(O)cnc2cc(F)ccc12,2025-12-01,2,1,2,2.0,,,,,,"{142193, 142194}",{'Amidation'},"{10328, 10329}"
129693,COc1ccc2c(C(=O)O)ccnc2c1,XBJMZHNQXKLXFW-UHFFFAOYSA-N,1.0,1.0,549,Enamine,,EN300-731950,16.0,EUR,,,COc1ccc2c(C(=O)O)ccnc2c1,2025-12-01,1,1,1,1.0,,,,,,{142195},{'Amidation'},{10330}
142003,O=C(O)c1cc(=O)[nH]c2ccc(Cl)cc12,AMYRRFUUZGORKF-UHFFFAOYSA-N,2.0,10.0,2634,Enamine,,EN300-72404,24.0,EUR,,,O=C(O)c1cc(=O)[nH]c2ccc(Cl)cc12,2025-12-01,2,1,2,2.0,,,,,,"{142198, 142199}",{'Amidation'},"{10333, 10334}"
141982,Cn1c(=O)cc(C(=O)O)c2ccccc21,FPUDHXQUWBZZMY-UHFFFAOYSA-N,3.0,10.0,2635,Enamine,,EN300-39524,14.0,EUR,,,Cn1c(=O)cc(C(=O)O)c2ccccc21,2025-12-01,3,1,3,3.0,,,,,,"{142200, 142290, 142291}",{'Amidation'},"{10425, 10426, 10335}"
142004,Cc1cc(C(=O)O)c2cc(Br)ccc2n1,QOTNALKWUMJLPS-UHFFFAOYSA-N,2.0,10.0,2636,Enamine,,EN300-49563,14.0,EUR,,,Cc1cc(C(=O)O)c2cc(Br)ccc2n1,2025-12-01,2,1,2,2.0,,,,,,"{142203, 142204}",{'Amidation'},"{10338, 10339}"
141984,Cc1cc(C(=O)O)c2cccc(Cl)c2n1,SGCIPJVQANAPAZ-UHFFFAOYSA-N,3.0,10.0,2637,Enamine,,EN300-625390,22.0,EUR,,,Cc1cc(C(=O)O)c2cccc(Cl)c2n1,2025-12-01,3,1,3,3.0,,,,,,"{142205, 142206, 142207}",{'Amidation'},"{10340, 10341, 10342}"
142005,O=C(O)c1cc(=O)[nH]c2cc(F)ccc12,JNJDJHAPAYHLSZ-UHFFFAOYSA-N,2.0,10.0,2638,Enamine,,EN300-49454,14.0,EUR,,,O=C(O)c1cc(=O)[nH]c2cc(F)ccc12,2025-12-01,2,1,2,2.0,,,,,,"{142208, 142232}",{'Amidation'},"{10367, 10343}"
142006,Cc1ccc2c(C(=O)O)cc(Br)nc2c1,XYPZRWFVEXQYIG-UHFFFAOYSA-N,2.0,10.0,2639,Enamine,,EN300-1670550,95.0,EUR,,,Cc1ccc2c(C(=O)O)cc(Br)nc2c1,2025-12-01,2,1,2,2.0,,,,,,"{142209, 142210}",{'Amidation'},"{10344, 10345}"
141978,COc1cc(C(=O)O)c2ccccc2n1,ZMHKFJMROFPASK-UHFFFAOYSA-N,3.0,10.0,2640,Enamine,,EN300-239807,14.0,EUR,,,COc1cc(C(=O)O)c2ccccc2n1,2025-12-01,3,1,3,3.0,,,,,,"{142211, 142212, 142213}",{'Amidation'},"{10346, 10347, 10348}"
