smiles,hit1,hit2,hit3,hit4,hit5
C=CC(Cl)C(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
Cn1cncc1NC(=O)C1CC1Br,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CCBr,Z0719a,Z1597a,,,
CC(=O)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
CC(=O)C(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
CC(=O)C(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CCI,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CCI,Z0719a,Z1597a,,,
C=C1CC1C(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
CCC(O)C(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
CC(C)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(C)C,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(C)C)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)C)c1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C(Br)CO)c1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CCO,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CCO,Z0719a,Z1597a,,,
Cn1cncc1NC(=O)C(C)(C)C,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C(C)(C)C)c1,Z0719a,Z1597a,,,
C=C1CC1C(=O)Nc1cncn1C,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CCI)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CCI)c1,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)=O)c1,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CCF)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CCF)c1,Z0719a,Z1597a,,,
CC(C)CC(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CCO)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CCO)c1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C(C)(C)O)c1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CCF,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CCF,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(C)S)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)S)c1,Z0719a,Z1597a,,,
CC(F)CC(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
C=C=CCC(=O)Nc1cncn1C,Z0719a,Z1597a,,,
CC(O)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(C)O,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(C)O)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)O)c1,Z0719a,Z1597a,,,
N#CCC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CC#N,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CC#N)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CC#N)c1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C2(C)CO2)c1,Z0719a,Z1597a,,,
C=C(C)CC(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
CC(S)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(C)S,Z0719a,Z1597a,,,
C=C(Br)CC(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
CCC(Br)C(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
Cn1cncc1NC(=O)C1CC1Cl,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C2CC2Cl)c1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C(C)(C)S)c1,Z0719a,Z1597a,,,
CCCC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
CCCC(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
CCCC(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
CCCC(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CCS,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CCS,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CCS)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CCS)c1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C(C)(F)F)c1,Z0719a,Z1597a,,,
C=C(CC)C(=O)Nc1cncn1C,Z0719a,Z1597a,,,
C=C(CC)C(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
CCC(F)C(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)CC(F)F)c1,Z0719a,Z1597a,,,
Cn1cncc1NC(=O)C1CC1F,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C2CC2F)c1,Z0719a,Z1597a,,,
C=C(CO)C(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
CC1CC1C(=O)Nc1cncn1C,Z0719a,Z1597a,,,
CC1CC1C(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)CC(N)=O)c1,Z0719a,Z1597a,,,
C=CCCC(=O)Nc1cncn1C,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C(Br)CBr)c1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C(C)(C)Br)c1,Z0719a,Z1597a,,,
C=CCC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C=CCC(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C=CCC(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C=CCC(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
C=C(I)CC(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C(O)CF)c1,Z0719a,Z1597a,,,
C#CCCC(=O)Nc1cncn1C,Z0719a,Z1597a,,,
C#CC(C)C(=O)Nc1cncn1C,Z0719a,Z1597a,,,
C#CC(C)C(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C(C)(C)F)c1,Z0719a,Z1597a,,,
CC(S)CC(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
C#CCC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C#CCC(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C#CCC(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C#CCC(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
CC(Cl)CC(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C(O)CBr)c1,Z0719a,Z1597a,,,
CCC(Cl)C(=O)Nc1cn(C)cn1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CCCl,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CCCl,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CCCl)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CCCl)c1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CCBr,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)C2CC2Br)c1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)CCBr)c1C#N,Z0719a,Z1597a,,,
CCc1ncn(C)c1NC(=O)CCBr,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CCCCl,Z0719a,Z1597a,,,
CC(Cl)C(=O)Nc1nc[nH]c1[N+](=O)[O-],Z0719a,Z1597a,,,
Cc1nc(C)n(C)c1NC(=O)C(C)Cl,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)C1CSC1,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C2CSC2)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C2CSC2)c1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)C1CC1Br,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C2CC2Br)n1C,Z0719a,Z1597a,,,
CC(C)n1cnc(NC(=O)CCBr)c1,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CCCI)c1,Z0719a,Z1597a,,,
C#CCC(=O)Nc1nc[nH]c1[N+](=O)[O-],Z0719a,Z1597a,,,
C#CCC(=O)Nc1c(C)nc(C)n1C,Z0719a,Z1597a,,,
C#CCC(=O)Nc1cnc2n1CCC2,Z0719a,Z1597a,,,
C#CCC(=O)Nc1nc[nH]c1C(N)=O,Z0719a,Z1597a,,,
C#CCC(=O)Nc1[nH]cnc1C(N)=S,Z0719a,Z1597a,,,
C#CCC(=O)Nc1cn(C(C)C)cn1,Z0719a,Z1597a,,,
C#CCC(=O)Nc1c(C#N)ncn1C,Z0719a,Z1597a,,,
CC(S)CC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CC(C)S,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CC(C)S)n1C,Z0719a,Z1597a,,,
C=CC(O)C(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C=CC(O)C(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(C)(C)Cl)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)(C)Cl)c1,Z0719a,Z1597a,,,
CC(C)(Cl)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(C)(C)Cl,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CCCI,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CC(C)S)c1,Z0719a,Z1597a,,,
C#CCC(=O)Nc1cn(CCC)cn1,Z0719a,Z1597a,,,
C#CCC(=O)Nc1ncn(C)c1C#N,Z0719a,Z1597a,,,
C#CCC(=O)Nc1c(CC)ncn1C,Z0719a,Z1597a,,,
CC(Cl)CC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CC(C)Cl,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CC(C)Cl)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CC(C)Cl)c1,Z0719a,Z1597a,,,
C=CC(O)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C=CC(O)C(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C=C(C)CC(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C=C(C)CC(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)C(O)CF,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(O)CF,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(O)CF)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(O)CF)c1,Z0719a,Z1597a,,,
CC(ON)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)ON)c1,Z0719a,Z1597a,,,
C#CC(C)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C#CC(C)C(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C#CC(C)C(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C#CC(C)C(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(C)(C)F)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)(C)F)c1,Z0719a,Z1597a,,,
C=C(I)CC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C=C(I)CC(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C=C(I)CC(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C=C(I)CC(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
C=C(C)CC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C=C(C)CC(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)C1CCO1,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C2CCO2)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C2CCO2)c1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)C1=CCC1,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C2=CCC2)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C2=CCC2)c1,Z0719a,Z1597a,,,
CC(C)(F)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(C)(C)F,Z0719a,Z1597a,,,
C=CCC(=O)Nc1nc[nH]c1[N+](=O)[O-],Z0719a,Z1597a,,,
C=CCC(=O)Nc1c(C)nc(C)n1C,Z0719a,Z1597a,,,
C=CCC(=O)Nc1cnc2n1CCC2,Z0719a,Z1597a,,,
C=CCC(=O)Nc1nc[nH]c1C(N)=O,Z0719a,Z1597a,,,
C=CCC(=O)Nc1[nH]cnc1C(N)=S,Z0719a,Z1597a,,,
C=CCC(=O)Nc1cn(C(C)C)cn1,Z0719a,Z1597a,,,
C=CCC(=O)Nc1c(C#N)ncn1C,Z0719a,Z1597a,,,
C=CCC(=O)Nc1cn(CCC)cn1,Z0719a,Z1597a,,,
C=CCC(=O)Nc1ncn(C)c1C#N,Z0719a,Z1597a,,,
C=CCC(=O)Nc1c(CC)ncn1C,Z0719a,Z1597a,,,
C#CCCC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C#CCCC(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C#CCCC(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C#CCCC(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CCCS,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CCCS)c1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CC(N)=O,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CC(N)=O,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CC(N)=O)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CC(N)=O)c1,Z0719a,Z1597a,,,
COCCC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CCOC)c1,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)CS)c1,Z0719a,Z1597a,,,
CC(CS)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C=CCCC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C=CCCC(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C=CCCC(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C=CCCC(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)C(Br)CBr,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(Br)CBr,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(Br)CBr)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(Br)CBr)c1,Z0719a,Z1597a,,,
C=C(CO)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C=C(CO)C(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C=C(CO)C(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C=C(CO)C(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
CC(C)(Br)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(C)(C)Br,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(C)(C)Br)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)(C)Br)c1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)C1CC1F,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C2CC2F)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C2CC2F)c1,Z0719a,Z1597a,,,
CC1CC1C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C2CC2C)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C2CC2C)c1,Z0719a,Z1597a,,,
CC(CF)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)CF)c1,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C2(F)CC2)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C2(F)CC2)c1,Z0719a,Z1597a,,,
CC1=CC1C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
CC1=CC1C(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C2C=C2C)c1,Z0719a,Z1597a,,,
CC(F)(F)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(C)(F)F,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(C)(F)F)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)(F)F)c1,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)OC)c1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)CCS)c1C#N,Z0719a,Z1597a,,,
CCc1ncn(C)c1NC(=O)CCS,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)C1(F)CC1,Z0719a,Z1597a,,,
C=C(CC)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C=C(CC)C(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C=C(CC)C(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C=C(CC)C(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
CCC(F)C(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
CCC(F)C(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
CCC(F)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
CCC(F)C(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CC(F)F,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CC(F)F,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CC(F)F)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CC(F)F)c1,Z0719a,Z1597a,,,
NC(=S)c1nc[nH]c1NC(=O)CCS,Z0719a,Z1597a,,,
CC(C)n1cnc(NC(=O)CCS)c1,Z0719a,Z1597a,,,
Cn1cnc(C#N)c1NC(=O)CCS,Z0719a,Z1597a,,,
CCCn1cnc(NC(=O)CCS)c1,Z0719a,Z1597a,,,
COC(C)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)C1CC1Cl,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C2CC2Cl)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C2CC2Cl)c1,Z0719a,Z1597a,,,
O=C(CCS)Nc1nc[nH]c1[N+](=O)[O-],Z0719a,Z1597a,,,
Cc1nc(C)n(C)c1NC(=O)CCS,Z0719a,Z1597a,,,
O=C(CCS)Nc1cnc2n1CCC2,Z0719a,Z1597a,,,
NC(=O)c1[nH]cnc1NC(=O)CCS,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)(C)S)c1,Z0719a,Z1597a,,,
CC=C(C)C(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
CC(C)(S)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(C)(C)S,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(C)(C)S)n1C,Z0719a,Z1597a,,,
CCCC(=O)Nc1ncn(C)c1C#N,Z0719a,Z1597a,,,
CCCC(=O)Nc1c(CC)ncn1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CC2CC2)c1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CC1CC1,Z0719a,Z1597a,,,
C=C(Br)CC(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
C=C(Br)CC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
CCCC(=O)Nc1nc[nH]c1[N+](=O)[O-],Z0719a,Z1597a,,,
CCCC(=O)Nc1c(C)nc(C)n1C,Z0719a,Z1597a,,,
CCCC(=O)Nc1cnc2n1CCC2,Z0719a,Z1597a,,,
CCCC(=O)Nc1nc[nH]c1C(N)=O,Z0719a,Z1597a,,,
CCCC(=O)Nc1[nH]cnc1C(N)=S,Z0719a,Z1597a,,,
CCCC(=O)Nc1cn(C(C)C)cn1,Z0719a,Z1597a,,,
CCCC(=O)Nc1c(C#N)ncn1C,Z0719a,Z1597a,,,
CCCC(=O)Nc1cn(CCC)cn1,Z0719a,Z1597a,,,
CCC(Br)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
CCC(Br)C(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
CCC(Br)C(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
CCC(Br)C(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
CC(F)CC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CC(C)F,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CC(C)F)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CC(C)F)c1,Z0719a,Z1597a,,,
CC(CBr)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)CBr)c1,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1nc[nH]c1[N+](=O)[O-],Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1c(C)nc(C)n1C,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1cnc2n1CCC2,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1nc[nH]c1C(N)=O,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1[nH]cnc1C(N)=S,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1cn(C(C)C)cn1,Z0719a,Z1597a,,,
C=C(Br)CC(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C=C(Br)CC(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
CC1(C(=O)Nc2[nH]cnc2C#N)CO1,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C2(C)CO2)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C2(C)CO2)c1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)CCON,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CCON)c1,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)C(Br)CO,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(Br)CO,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1c(C#N)ncn1C,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1cn(CCC)cn1,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1ncn(C)c1C#N,Z0719a,Z1597a,,,
C=C(C)C(=O)Nc1c(CC)ncn1C,Z0719a,Z1597a,,,
CC(S)C(=O)Nc1c(C#N)ncn1C,Z0719a,Z1597a,,,
CCCn1cnc(NC(=O)C(C)S)c1,Z0719a,Z1597a,,,
CC(S)C(=O)Nc1ncn(C)c1C#N,Z0719a,Z1597a,,,
CCc1ncn(C)c1NC(=O)C(C)S,Z0719a,Z1597a,,,
CCC(C)C(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
C=C=CCC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
C=C=CCC(=O)Nc1c(C)ncn1C,Z0719a,Z1597a,,,
C=C=CCC(=O)Nc1cnc(C)n1C,Z0719a,Z1597a,,,
C=C=CCC(=O)Nc1cn(CC)cn1,Z0719a,Z1597a,,,
CC(S)C(=O)Nc1nc[nH]c1[N+](=O)[O-],Z0719a,Z1597a,,,
Cc1nc(C)n(C)c1NC(=O)C(C)S,Z0719a,Z1597a,,,
CC(S)C(=O)Nc1cnc2n1CCC2,Z0719a,Z1597a,,,
CC(S)C(=O)Nc1nc[nH]c1C(N)=O,Z0719a,Z1597a,,,
CC(S)C(=O)Nc1[nH]cnc1C(N)=S,Z0719a,Z1597a,,,
CC(S)C(=O)Nc1cn(C(C)C)cn1,Z0719a,Z1597a,,,
O=C(CCF)Nc1nc[nH]c1[N+](=O)[O-],Z0719a,Z1597a,,,
Cc1nc(C)n(C)c1NC(=O)CCF,Z0719a,Z1597a,,,
O=C(CCF)Nc1cnc2n1CCC2,Z0719a,Z1597a,,,
NC(=O)c1[nH]cnc1NC(=O)CCF,Z0719a,Z1597a,,,
NC(=S)c1nc[nH]c1NC(=O)CCF,Z0719a,Z1597a,,,
CC(C)n1cnc(NC(=O)CCF)c1,Z0719a,Z1597a,,,
Cn1cnc(C#N)c1NC(=O)CCF,Z0719a,Z1597a,,,
CCCn1cnc(NC(=O)CCF)c1,Z0719a,Z1597a,,,
Cn1cnc(NC(=O)CCF)c1C#N,Z0719a,Z1597a,,,
CCc1ncn(C)c1NC(=O)CCF,Z0719a,Z1597a,,,
N#Cc1nc[nH]c1NC(=O)C1(O)CC1,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C2(O)CC2)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C2(O)CC2)c1,Z0719a,Z1597a,,,
CC1(C(=O)Nc2[nH]cnc2C#N)CC1,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C1(C)CC1,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C2(C)CC2)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C2(C)CC2)c1,Z0719a,Z1597a,,,
CC(C)CC(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)CC(C)C,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)CC(C)C)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)CC(C)C)c1,Z0719a,Z1597a,,,
O=C(CCO)Nc1nc[nH]c1[N+](=O)[O-],Z0719a,Z1597a,,,
Cc1nc(C)n(C)c1NC(=O)CCO,Z0719a,Z1597a,,,
Cc1ncn(C)c1NC(=O)C(C)(C)O,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(C)(C)O)n1C,Z0719a,Z1597a,,,
CCn1cnc(NC(=O)C(C)(C)O)c1,Z0719a,Z1597a,,,
CC(C)(O)C(=O)Nc1[nH]cnc1C#N,Z0719a,Z1597a,,,
Cc1ncc(NC(=O)C(Br)CO)n1C,Z0719a,Z1597a,,,
