name gnina_score gnina_score_min smina_score_min min_rmsd 
P556721 3.971 3.820 -3.871 1.508
P556722 4.059 3.823 -4.430 1.765
P556724 4.030 3.688 -4.080 1.658
P556725 4.059 3.554 -4.037 1.517
P556726 4.049 3.888 -3.667 1.135
P556727 4.201 3.839 -4.310 1.843
P556728 3.983 3.724 -4.875 2.241
P556729 3.960 3.802 -4.428 1.289
P556730 3.841 3.529 -4.466 1.874
P556731 3.680 3.598 -4.673 1.198
P556732 3.821 3.658 -4.775 1.103
P556733 3.708 3.459 -4.769 1.388
P556734 3.798 3.730 -4.532 1.261
P556735 3.655 3.579 -4.848 1.244
P556736 3.766 3.663 -4.685 1.001
P556737 4.088 4.074 -4.041 1.715
P556738 4.237 3.983 -4.843 1.465
P556739 3.994 3.913 -3.692 2.359
P556740 3.730 3.378 -4.827 0.813
P556741 3.832 3.720 -4.974 0.923
P556742 4.191 3.973 -4.623 1.849
P556743 4.020 3.852 -4.766 1.373
P556744 3.787 3.625 -4.689 1.415
P556745 3.984 3.799 -4.515 1.741
P556746 4.145 3.666 -5.110 1.957
P556747 4.151 3.916 -4.596 1.321
P556748 4.083 3.795 -4.655 1.478
P556749 4.267 4.063 -4.650 1.134
P556750 4.109 3.808 -4.972 0.791
P556751 4.054 3.824 -4.583 1.017
P556752 4.182 3.944 -4.552 1.351
P556754 4.171 3.918 -4.426 1.015
P556755 4.049 3.956 -4.408 1.536
P556756 4.178 3.969 -4.592 0.757
P556757 3.929 3.727 -4.358 1.292
P556758 4.128 3.711 -4.375 1.077
P556759 4.235 4.039 -4.791 1.328
P556760 4.027 3.743 -4.626 1.199
P556761 4.146 3.905 -4.403 1.114
P556762 4.031 3.839 -4.179 2.154
P556763 4.130 3.666 -4.696 2.198
P556764 4.342 4.043 -3.950 1.951
P556765 4.089 3.727 -4.651 2.054
P556766 4.102 3.808 -4.656 1.154
P556767 4.031 3.824 -4.493 1.387
P556768 3.994 3.660 -4.219 1.567
P556769 3.864 4.002 -4.080 1.978
P556770 3.975 3.768 -4.369 1.347
P556771 4.240 3.877 -4.135 1.693
P556772 3.866 3.680 -4.834 1.361
P556773 3.832 3.556 -4.379 1.257
P556774 3.962 3.814 -4.847 1.253
P556775 3.992 3.636 -4.714 0.997
P556776 4.175 3.834 -4.236 1.412
P556777 3.993 4.049 -3.897 1.896
P556778 3.681 3.988 -4.240 0.959
P556779 4.312 4.032 -4.017 1.440
P556780 3.946 3.702 -5.691 2.355
P556781 3.885 3.556 -4.424 0.789
P556782 4.001 3.719 -4.647 1.213
P556783 4.205 3.958 -4.582 1.221
P556784 4.272 4.045 -4.692 1.831
P556785 4.039 3.850 -4.496 1.727
P556786 4.003 3.895 -4.587 1.629
P556787 3.982 3.790 -4.669 1.149
P556788 4.155 3.846 -4.882 1.500
P556789 3.966 3.545 -5.008 2.421
P556790 4.343 3.906 -4.307 1.631
P556791 4.111 3.971 -4.731 1.225
P556793 3.841 3.600 -5.145 1.339
P556794 4.246 4.166 -4.878 1.533
P556795 4.123 3.803 -5.273 1.663
P556797 3.742 3.553 -4.707 1.405
P556798 4.103 3.767 -4.760 1.187
P556799 4.335 4.194 -4.343 1.523
P556800 4.105 3.779 -4.781 0.920
P556801 3.928 3.841 -4.666 1.109
P556802 4.177 3.973 -4.839 1.351
P556803 4.157 3.946 -4.556 1.338
P556805 4.062 3.954 -4.489 1.199
P556806 3.987 3.688 -4.921 1.354
P556807 4.176 3.910 -4.919 1.087
P556808 4.057 3.850 -4.951 1.374
P556810 3.723 3.745 -4.667 1.648
P556811 4.233 3.763 -3.745 1.612
P556812 4.414 3.864 -5.409 2.368
P556813 3.915 4.112 -3.736 1.297
P556814 4.068 3.923 -5.231 1.228
P556815 3.962 3.793 -4.900 0.995
P556816 3.671 3.575 -5.061 1.806
P556817 4.111 3.924 -4.608 1.348
P556819 3.824 3.608 -4.388 1.021
P556820 4.160 4.007 -4.370 1.289
P556821 4.228 4.006 -4.902 0.973
P556822 4.166 4.090 -4.874 1.696
P556823 4.014 3.762 -4.986 1.040
P556824 4.135 3.911 -4.072 1.250
P556825 4.266 3.864 -5.426 1.422
P556826 3.919 3.726 -5.768 1.240
P556827 4.121 3.775 -4.442 1.623
P556829 4.593 4.084 -4.678 1.809
P556830 4.114 3.790 -4.962 1.779
P556832 4.088 3.801 -4.890 0.979
P556833 4.202 3.834 -4.564 1.326
P556834 4.188 3.956 -3.899 1.405
P556836 4.106 3.887 -3.854 1.383
P556837 3.968 3.639 -4.670 0.909
P556838 4.012 3.783 -4.976 1.437
P556840 3.951 3.715 -4.853 0.849
P556841 3.741 3.504 -5.371 0.922
P556843 3.942 3.647 -4.488 1.342
P556844 4.032 3.785 -4.398 1.098
P556846 3.676 3.535 -4.666 0.832
P556847 4.076 3.964 -5.147 0.959
P556848 4.062 3.810 -4.184 1.213
P556849 3.904 3.741 -4.710 0.861
P556850 4.108 3.886 -5.023 0.930
P556851 4.065 3.883 -4.597 0.804
P556852 4.129 3.817 -4.892 1.008
P556853 4.409 3.785 -4.478 1.789
P556854 4.131 4.064 -5.507 0.892
P556855 4.240 3.946 -4.848 1.666
P556856 4.087 3.849 -4.847 0.933
P556857 4.018 3.718 -4.989 1.404
P556858 4.283 3.937 -4.767 1.555
P556859 4.030 3.675 -4.100 0.776
P556860 3.938 3.685 -4.722 1.015
P556861 4.213 4.053 -5.197 1.119
P556862 4.563 3.979 -4.598 1.490
P556863 4.017 3.786 -4.532 1.514
P556864 3.832 3.606 -5.035 0.762
P556865 3.740 3.461 -5.361 0.288
P556866 4.145 3.836 -4.926 1.082
P556867 4.268 3.993 -4.700 1.371
P556869 4.129 3.872 -4.965 0.985
P556870 4.069 3.931 -4.718 0.911
P556871 4.029 3.891 -4.600 0.845
P556872 3.972 3.910 -4.935 1.460
P556873 4.053 3.748 -4.495 1.308
P556874 4.014 3.645 -5.340 1.335
P556875 3.829 3.670 -4.399 1.365
P556876 4.012 3.842 -4.857 1.309
P556877 4.064 4.006 -4.486 1.169
P556878 3.940 3.843 -4.765 1.304
P556879 3.931 3.664 -3.660 2.244
P556880 4.055 3.876 -4.806 1.398
P556881 3.824 3.777 -4.782 1.630
P556882 3.867 3.721 -4.799 0.880
P556883 4.051 3.856 -4.703 0.862
P556884 4.005 3.945 -4.551 0.794
P556885 3.975 3.588 -4.274 1.720
P556886 4.299 3.871 -4.650 2.311
P556887 3.893 3.594 -5.161 1.328
P556889 4.111 3.911 -4.700 1.484
P556890 4.265 4.200 -5.027 1.448
P556891 4.099 3.862 -4.549 1.305
P556892 4.146 3.975 -4.927 1.365
P556893 4.196 4.193 -4.857 1.162
P556894 3.987 3.892 -4.652 1.371
P556896 4.240 4.005 -4.794 1.405
P556897 4.376 3.936 -4.395 1.307
P556898 4.058 3.812 -4.330 1.531
P556899 3.969 3.657 -4.114 1.383
P556900 4.034 3.645 -3.676 1.697
P556901 4.144 3.727 -4.478 1.731
P556902 4.589 4.281 -3.872 1.498
P556903 3.869 3.581 -4.561 1.079
P556904 4.198 3.882 -4.549 1.284
P556905 4.212 3.837 -4.345 1.389
P556906 4.151 3.886 -4.317 1.652
P556907 4.107 3.712 -4.772 2.102
P556908 4.239 3.826 -4.406 1.474
P556909 3.944 3.720 -4.301 1.310
P556910 4.039 3.656 -5.254 1.418
P556911 4.033 3.906 -4.666 1.302
P556912 3.814 3.734 -4.682 1.348
P556913 4.068 3.841 -4.777 1.248
P556914 3.998 3.846 -4.737 1.722
P556915 4.173 3.982 -4.575 1.175
P556916 4.306 3.764 -4.593 1.380
P556917 4.335 3.987 -4.400 1.741
P556918 3.939 3.746 -4.723 1.353
P556919 3.707 3.370 -5.138 1.008
P556920 4.266 3.952 -5.173 1.691
P556921 3.995 3.503 -4.292 0.876
P556922 4.045 3.584 -4.678 1.853
P556923 4.103 3.849 -4.379 0.855
P556924 3.705 3.695 -4.549 0.816
P556925 4.081 3.697 -4.313 1.314
P556926 4.071 3.938 -4.770 1.309
P556927 4.109 3.791 -5.048 1.017
P556928 4.154 3.925 -4.387 0.842
P556929 4.095 3.779 -5.275 1.713
P556931 4.097 3.830 -4.454 0.979
P556932 3.752 3.703 -4.194 1.347
P556933 3.783 3.627 -5.367 2.532
P556934 4.135 3.776 -4.965 1.106
P556935 3.872 3.694 -4.669 1.234
P556936 4.135 3.750 -4.613 0.477
P556937 3.914 3.552 -4.254 0.803
P556938 3.883 3.551 -4.019 1.165
P556939 3.773 3.514 -4.559 0.917
P556940 3.979 3.818 -4.498 1.402
P556941 4.109 3.844 -4.040 1.201
P556943 4.050 3.932 -4.097 1.168
P556945 4.084 4.042 -4.615 1.419
P556946 4.063 3.826 -4.751 1.367
P556947 3.973 3.867 -4.502 0.913
P556948 3.987 3.663 -5.224 1.435
P556949 3.959 3.911 -4.733 1.427
P556950 4.031 3.818 -4.592 0.878
P556951 4.064 3.976 -4.438 0.830
P556952 4.007 3.711 -3.470 2.103
P556953 4.180 3.998 -4.828 1.484
P556954 4.141 4.150 -4.383 1.705
P556955 4.072 3.990 -4.346 1.165
P556956 3.977 3.752 -4.652 0.674
P556957 3.972 3.933 -4.980 1.480
P556958 3.864 3.722 -4.651 0.855
P556959 3.974 3.555 -3.917 1.198
P556960 3.776 3.699 -4.045 2.306
P556961 3.856 3.584 -4.187 1.177
P556963 3.814 3.591 -4.728 0.980
P556964 3.771 3.538 -5.093 0.782
P556965 3.906 3.647 -4.130 1.442
P556966 3.687 3.557 -4.126 1.330
P556967 4.117 3.802 -4.483 1.151
P556968 4.077 3.501 -5.429 2.571
P556969 4.154 3.714 -4.707 1.106
P556970 3.882 3.672 -5.244 0.804
P556971 4.030 3.765 -4.425 1.222
P556973 4.047 3.691 -4.859 1.183
P556974 3.809 3.647 -5.370 1.458
P556975 3.779 3.549 -4.474 0.877
P556976 3.842 3.631 -4.434 1.105
P556977 3.964 3.936 -4.944 1.646
P556978 4.062 3.891 -4.647 0.857
P556979 3.868 3.734 -4.840 1.127
P556980 3.881 3.564 -4.227 1.265
P556981 4.021 3.678 -3.871 0.707
P556983 4.191 3.961 -4.618 1.438
P556984 3.993 3.783 -4.905 1.455
P556985 4.189 4.152 -4.752 1.562
P556986 4.178 3.817 -4.975 1.424
P556987 4.218 4.120 -4.293 1.490
P556988 4.235 4.083 -4.323 1.631
P556989 4.260 3.893 -5.005 1.529
P556990 3.984 3.695 -4.477 0.998
P556991 4.081 3.791 -4.728 1.170
P556992 4.018 3.912 -4.881 1.501
P556993 4.051 3.756 -5.076 0.771
P556994 4.039 3.856 -5.030 1.567
P556995 4.090 3.952 -4.822 1.173
P556996 4.062 3.888 -4.744 1.351
P556997 4.042 3.845 -4.625 1.489
P556998 3.956 3.778 -5.250 1.179
P556999 3.839 3.708 -5.120 1.135
P557000 4.165 4.035 -4.006 1.644
P557001 4.088 3.729 -4.521 0.956
P557002 4.005 3.883 -4.855 1.452
P557003 4.273 4.008 -3.893 1.472
P557004 4.103 3.937 -3.970 1.749
P557005 4.124 3.847 -4.648 2.079
P557006 3.838 3.653 -4.407 1.329
P557007 4.012 3.844 -5.161 1.227
P557008 4.163 3.956 -4.770 0.802
P557009 4.031 3.883 -4.872 0.800
P557010 4.196 3.884 -5.037 1.045
P557011 4.169 3.845 -4.066 1.587
P557012 3.778 3.604 -4.185 1.707
P557013 4.353 3.933 -4.309 1.904
P557014 4.097 3.710 -4.523 1.635
P557015 4.151 3.877 -4.227 1.789
P557016 4.238 3.814 -3.829 1.473
P557018 4.258 3.926 -3.607 1.526
P557019 4.225 3.661 -3.808 1.609
P557020 3.964 3.893 -4.408 1.299
P557021 4.008 3.794 -4.836 1.538
P557022 4.083 3.788 -4.546 0.684
P557023 3.694 3.467 -4.682 1.412
P557024 4.097 3.842 -4.740 1.000
P557025 4.039 3.738 -4.984 1.528
P557026 4.118 4.015 -4.298 1.637
P557028 4.140 3.749 -4.552 0.879
P557029 4.101 3.684 -4.511 1.300
P557030 4.128 3.778 -4.591 1.686
P557032 4.192 3.739 -3.931 1.511
P557033 4.174 3.919 -4.260 1.443
P557034 4.112 4.226 -4.172 1.335
P557035 4.378 3.823 -3.934 1.647
P557036 4.198 4.258 -4.616 1.423
P557037 4.117 3.909 -4.232 1.727
P557038 4.048 3.608 -4.345 1.305
P557039 3.887 3.546 -4.782 1.863
P557040 3.961 3.236 -4.699 1.914
P557041 4.148 3.719 -4.210 1.510
P557042 4.225 4.060 -4.101 1.909
P557043 4.342 4.145 -4.330 1.765
P557044 4.279 4.026 -4.142 1.353
P557045 4.028 3.867 -4.754 1.700
P557046 4.392 4.103 -4.276 1.401
P557047 4.249 4.089 -4.116 1.575
P557048 4.023 3.698 -4.034 1.228
P557049 4.176 4.012 -4.136 1.351
P557051 4.326 3.914 -3.954 1.492
P557052 4.099 3.834 -3.753 1.397
P557053 4.173 3.988 -4.910 1.532
P557054 3.945 3.718 -4.871 0.919
P557055 4.027 3.742 -4.646 1.284
P557056 4.028 3.780 -4.264 1.126
P557058 3.491 3.388 -4.619 1.340
P557059 3.800 3.622 -4.367 1.309
P557060 4.303 4.033 -4.500 1.162
P557061 3.948 3.713 -4.286 1.348
P557062 4.092 3.856 -4.208 1.209
P557063 4.012 3.869 -4.886 1.352
P557064 4.210 4.185 -4.617 1.601
P557065 4.012 3.673 -4.529 0.962
P557066 4.255 3.954 -5.216 1.700
P557067 3.745 3.556 -5.459 1.735
P557068 3.953 3.709 -4.776 0.913
P557069 3.935 3.701 -5.141 0.934
P557070 4.098 3.717 -4.363 1.504
P557072 3.813 3.646 -4.874 1.606
P557073 4.362 3.618 -4.887 1.837
P557074 4.028 3.940 -4.916 1.532
P557075 4.089 3.949 -4.608 1.164
P557076 3.933 3.942 -3.595 1.269
P557078 4.115 3.862 -4.944 1.404
P557079 3.679 3.625 -4.584 1.446
P557080 4.188 3.946 -4.616 0.953
P557081 4.151 3.950 -5.015 1.103
P557082 4.150 4.075 -4.758 1.499
P557083 3.958 3.757 -4.531 1.231
P557085 3.809 3.520 -5.249 1.289
P557087 4.294 4.055 -4.998 1.475
P557088 4.042 3.783 -4.704 0.732
P557089 4.031 3.714 -3.874 0.908
P557090 4.009 3.932 -4.747 1.311
P557091 4.101 4.015 -4.280 0.729
P557092 3.765 3.670 -4.749 0.621
P557094 4.110 3.792 -3.921 1.397
P557095 4.133 3.827 -4.553 0.896
P557096 4.188 4.011 -4.849 0.931
P557097 4.204 3.992 -4.679 1.123
P557098 3.957 3.812 -4.692 1.632
P557099 3.406 3.763 -5.040 0.818
P557100 3.898 3.690 -4.188 1.439
P557102 4.006 3.721 -4.947 1.256
P557103 4.135 3.926 -4.556 0.764
P557104 4.034 3.859 -4.673 1.362
P557105 4.056 4.025 -3.247 1.172
P557107 4.227 4.139 -3.875 1.775
P557108 4.063 3.806 -4.317 1.637
P557109 4.147 3.971 -4.694 1.284
P557111 3.987 3.807 -4.789 1.176
P557112 4.214 3.675 -3.989 1.497
P557113 4.227 3.983 -4.238 1.556
P557114 4.228 4.150 -3.842 1.456
P557115 4.162 3.850 -4.030 1.558
P557116 4.026 3.869 -5.148 1.161
P557117 4.055 3.924 -4.221 1.375
P557118 4.022 3.724 -4.603 1.635
P557119 4.183 3.946 -4.910 1.656
P557120 4.033 3.600 -4.384 0.921
P557121 4.154 4.069 -4.356 0.880
P557122 4.048 3.820 -4.247 1.456
P557123 4.341 3.982 -4.740 1.110
P557124 3.992 3.691 -4.619 2.130
P557125 3.759 3.738 -4.914 1.081
P557126 4.068 3.883 -4.589 1.592
P557127 4.093 3.852 -4.799 1.773
P557128 4.207 3.915 -4.634 1.633
P557129 4.125 3.935 -4.641 1.510
P557130 4.171 3.906 -5.144 1.435
P557131 4.159 3.813 -4.738 1.083
P557132 3.783 3.520 -4.987 0.894
P557133 4.076 3.828 -4.588 0.882
P557134 4.034 3.900 -4.666 1.512
P557135 4.041 3.859 -4.682 1.271
P557136 3.613 3.840 -4.484 1.775
P557137 4.109 3.733 -4.769 1.640
P557138 4.141 3.988 -5.043 0.884
P557139 4.154 4.100 -5.014 1.175
P557140 4.232 4.001 -4.984 1.064
P557141 4.305 3.753 -5.171 1.519
P557142 4.025 3.738 -4.511 0.997
P557143 3.933 3.626 -4.460 1.067
P557144 4.273 4.073 -4.955 0.761
P557145 4.142 3.694 -4.302 1.468
P557146 4.159 3.667 -4.052 2.249
P557148 4.205 3.929 -4.147 2.035
P557149 3.523 3.868 -5.405 0.988
P557151 3.699 3.526 -5.564 1.575
P557152 4.133 3.971 -5.128 2.548
P557154 4.060 3.760 -4.726 0.785
P557155 4.126 3.816 -4.577 2.163
P557157 3.986 3.742 -4.905 1.801
P557158 4.179 4.089 -4.668 1.656
P557159 4.207 4.089 -4.313 1.308
P557160 4.204 3.994 -4.819 1.200
P557161 4.287 3.993 -4.545 1.111
P557162 4.152 4.358 -4.194 1.074
P557163 4.499 4.014 -4.713 1.470
P557164 4.444 4.372 -4.314 0.940
P557165 4.475 4.211 -4.379 1.305
P557166 4.362 4.186 -4.183 1.523
P557167 4.431 4.118 -4.182 1.661
P557168 4.143 4.055 -4.767 1.070
P557169 4.261 4.181 -4.160 1.417
P557170 4.289 3.952 -5.193 1.478
P557171 4.378 4.078 -4.311 1.545
P557172 4.182 3.867 -4.479 1.550
P557173 4.693 4.189 -4.512 1.379
P557174 4.285 4.241 -4.277 1.686
P557175 4.535 4.266 -4.323 1.497
P557176 4.422 4.008 -4.644 1.483
P557177 4.460 4.237 -4.736 0.885
P557178 4.386 3.980 -4.493 0.863
P557179 4.286 3.983 -4.591 1.348
P557180 4.288 4.039 -4.654 1.195
P557181 4.674 4.459 -4.056 1.114
P557182 4.204 4.022 -4.324 1.259
P557183 4.424 4.259 -4.846 1.422
P557184 4.258 4.039 -4.894 1.372
P557185 4.176 3.945 -4.472 1.253
P557186 4.413 4.155 -4.901 1.061
P557187 4.390 3.980 -4.454 1.085
P557188 4.564 4.190 -4.477 0.986
P557189 4.312 4.142 -4.701 1.145
P557190 3.809 4.203 -4.261 1.289
P557191 4.612 4.357 -4.520 1.616
P557192 4.491 3.857 -4.446 1.410
P557193 4.208 3.895 -4.734 1.434
P557194 4.279 4.129 -4.936 1.584
P557195 4.304 4.000 -5.218 0.970
P557197 3.901 3.874 -5.329 1.443
P557198 4.213 4.041 -4.645 1.691
P557199 4.158 4.037 -4.335 1.324
P557200 4.298 4.094 -5.410 1.212
P557201 4.033 3.884 -3.748 2.392
P557202 4.206 4.046 -4.576 1.437
P557203 4.356 4.174 -4.795 1.750
P557204 4.365 4.012 -4.913 1.460
P557205 4.280 4.091 -4.675 1.245
P557206 4.170 3.916 -4.240 1.530
P557207 4.112 3.824 -4.344 1.320
P557208 4.278 3.958 -3.942 1.358
P557210 3.652 3.912 -5.457 1.360
P557212 4.004 3.893 -5.376 1.010
P557213 4.274 4.023 -4.300 1.778
P557214 4.523 4.476 -4.107 1.589
P557215 4.466 4.116 -4.466 1.949
P557216 4.425 4.143 -4.446 1.976
P557217 4.104 3.823 -4.439 0.916
P557218 4.342 4.131 -4.233 1.440
P557219 4.495 3.998 -4.443 1.680
P557221 4.550 4.480 -4.170 1.701
P557222 4.314 4.007 -4.378 1.786
P557223 4.322 4.413 -4.022 1.384
P557225 4.255 4.142 -3.671 1.297
P557227 4.258 3.808 -4.286 1.702
P557228 4.198 3.759 -4.238 1.398
P557229 4.277 4.133 -4.208 1.551
P557230 4.248 3.794 -4.025 1.640
P557231 3.979 3.667 -5.773 1.711
P557233 3.910 3.860 -4.718 0.910
P557235 4.241 4.221 -4.396 1.329
P557236 4.318 4.081 -3.563 2.036
P557238 4.374 4.067 -4.400 1.501
P557239 3.842 3.989 -4.624 1.658
P557241 4.501 4.433 -4.363 1.701
P557243 4.298 3.768 -4.486 2.179
P557244 4.297 4.105 -4.322 1.865
P557246 4.381 4.510 -3.865 1.488
P557247 4.276 4.391 -4.625 1.371
P557249 4.483 3.873 -4.272 2.021
P557251 4.144 3.653 -4.117 1.753
P557252 4.203 3.914 -4.385 1.385
P557254 4.233 4.169 -4.386 1.932
P557255 4.372 4.129 -4.803 0.973
P557256 4.385 3.938 -5.134 1.216
P557257 4.380 4.372 -5.081 0.782
P557258 4.120 4.010 -5.399 0.960
P557259 4.159 3.812 -4.280 0.739
P557260 4.420 4.015 -4.944 1.583
P557262 3.877 3.776 -4.932 1.038
P557263 4.144 3.903 -5.457 1.202
P557265 4.095 3.675 -4.947 1.141
P557266 4.129 3.837 -4.817 1.662
P557267 4.254 3.943 -4.617 1.217
P557268 4.124 3.842 -4.843 1.019
P557269 4.303 4.177 -4.685 0.906
P557270 4.652 4.218 -3.935 0.664
P557271 4.158 4.041 -4.672 0.996
P557272 4.332 4.039 -5.021 1.095
P557273 4.519 3.972 -4.993 1.703
P557275 4.269 4.089 -5.525 1.264
P557276 4.322 4.044 -4.599 1.235
P557278 4.234 4.205 -5.291 1.356
P557279 4.127 3.747 -4.115 1.166
P557280 4.227 4.082 -4.586 0.938
P557281 4.162 3.915 -4.336 1.256
P557282 4.016 3.949 -5.603 1.114
P557283 4.291 3.764 -5.012 1.887
P557285 4.071 3.391 -4.976 1.453
P557286 4.175 3.977 -4.624 0.829
P557287 3.949 3.523 -5.041 0.909
P557288 4.416 4.199 -4.573 1.308
P557290 4.488 3.699 -4.204 2.132
P557291 4.433 4.103 -4.690 1.221
P557292 4.362 4.054 -4.496 0.715
P557293 4.330 4.199 -5.022 1.616
P557295 4.333 3.850 -4.390 1.631
P557296 4.427 3.768 -4.155 2.256
P557297 4.433 4.042 -4.320 1.738
P557298 4.256 3.996 -4.842 1.316
P557300 4.083 3.863 -4.893 1.114
P557301 4.255 4.034 -4.287 1.180
P557302 4.467 4.360 -4.480 1.427
P557303 4.497 4.200 -5.057 1.440
P557305 4.268 4.034 -4.869 1.176
P557306 4.252 3.974 -4.888 1.228
P557307 4.419 4.165 -5.103 1.407
P557308 4.288 4.250 -4.685 0.505
P557309 3.986 3.793 -4.773 1.398
P557311 3.888 3.699 -4.796 0.970
P557312 4.152 3.871 -5.049 1.269
P557314 4.097 3.917 -4.828 1.332
P557315 4.082 3.636 -4.446 1.389
P557316 3.962 3.624 -5.244 0.810
P557317 4.016 3.944 -4.152 1.304
P557318 4.045 3.696 -4.512 1.109
P557319 3.668 3.737 -4.620 1.631
P557320 4.048 3.758 -4.459 1.145
P557321 4.120 3.794 -4.395 1.137
P557322 4.298 3.886 -4.508 0.827
P557323 3.981 3.457 -4.736 0.949
P557324 4.113 3.943 -4.532 1.179
P557326 3.927 3.695 -4.388 0.908
P557327 4.028 3.801 -4.752 0.905
P557328 4.163 3.991 -4.355 1.315
P557329 4.017 3.431 -3.958 0.959
P557330 3.893 3.770 -4.517 1.865
P557331 4.001 3.876 -4.839 1.223
P557333 4.298 4.077 -4.115 1.579
P557334 4.219 3.988 -4.616 1.157
P557335 4.274 3.981 -4.547 0.751
P557336 4.324 4.047 -4.543 0.935
P557337 4.334 4.051 -4.699 1.232
P557338 4.283 3.877 -5.592 1.120
P557339 4.058 3.886 -4.762 1.200
P557341 3.791 3.609 -5.600 1.047
P557342 4.242 3.689 -5.178 1.490
P557343 4.202 3.838 -4.813 1.235
P557345 4.171 3.886 -5.300 1.649
P557347 4.387 4.235 -5.514 1.223
P557348 4.309 4.073 -4.521 1.276
P557350 4.405 4.092 -4.704 1.272
P557352 4.671 4.364 -4.838 1.149
P557353 4.649 4.144 -4.873 1.217
P557354 4.556 4.134 -5.286 1.208
P557356 4.277 4.210 -4.428 1.430
P557357 4.123 3.932 -4.117 0.650
P557358 4.490 4.071 -5.481 1.164
P557359 4.557 4.232 -4.191 1.443
P557361 4.663 4.562 -4.338 0.889
P557362 4.394 3.998 -4.737 1.369
P557363 4.337 4.183 -4.324 1.319
P557364 3.807 4.001 -4.546 1.465
P557366 4.365 3.958 -4.479 1.724
P557367 4.496 4.304 -4.259 0.435
P557368 4.653 4.455 -4.588 1.296
P557369 4.544 4.069 -5.009 1.030
P557370 4.356 4.012 -5.222 1.070
P557371 4.489 3.937 -4.932 1.041
P557372 4.469 4.066 -4.615 1.489
P557373 3.955 3.867 -4.701 1.169
P557374 4.378 4.157 -3.958 1.300
P557376 4.364 3.868 -4.632 1.480
P557377 4.305 3.870 -5.199 2.018
P557378 4.548 4.097 -4.650 1.828
P557380 4.221 3.997 -5.755 1.064
P557381 4.405 3.973 -5.003 1.472
P557382 4.474 3.982 -4.882 2.408
P557383 4.424 4.077 -4.279 1.271
P557385 4.165 3.778 -4.684 1.531
P557386 4.381 4.001 -5.436 1.142
P557388 4.134 3.519 -4.352 1.027
P557390 4.157 4.078 -4.535 1.211
P557391 4.499 4.131 -3.551 1.438
P557393 4.303 3.844 -4.406 1.471
P557394 4.422 4.283 -4.106 1.347
P557396 4.446 4.116 -5.340 1.173
P557397 4.399 3.927 -4.557 1.684
P557399 4.621 4.237 -5.292 1.203
P557400 4.409 3.916 -4.632 2.003
P557402 3.724 4.116 -4.945 1.347
P557404 4.189 3.943 -4.399 1.160
P557405 3.933 3.825 -4.793 1.438
P557406 4.114 3.947 -5.187 1.006
P557407 4.299 4.086 -5.469 1.274
P557408 4.444 4.351 -4.694 1.495
P557409 4.345 4.091 -4.859 0.927
P557410 4.337 4.027 -5.713 1.218
P557411 4.529 4.176 -4.565 1.216
P557412 4.095 4.059 -5.259 1.019
P557413 4.248 4.184 -5.040 1.076
P557414 3.942 3.805 -5.323 1.697
P557415 4.294 3.980 -4.836 1.358
P557416 3.768 3.947 -4.498 1.262
P557417 4.228 4.071 -4.198 1.167
P557418 4.167 4.066 -4.823 0.972
P557419 4.344 3.957 -5.193 1.670
P557421 4.473 4.282 -4.909 1.387
P557422 4.333 3.965 -5.099 1.814
P557425 4.064 3.792 -5.371 1.235
P557426 4.292 3.967 -4.906 0.941
P557428 4.308 4.120 -4.708 1.226
P557430 4.425 4.272 -4.605 0.855
P557431 4.392 3.917 -4.842 1.430
P557432 3.904 3.677 -4.812 1.535
P557433 4.318 3.879 -5.059 1.198
P557434 4.311 3.909 -3.621 1.549
P557435 4.279 3.978 -4.861 1.470
P557436 4.258 3.834 -5.249 1.627
P557437 4.443 4.184 -4.612 1.483
P557438 4.633 4.070 -4.630 1.267
P557439 4.473 4.108 -4.754 1.176
P557440 4.291 4.289 -5.208 1.081
P557441 4.569 4.003 -4.689 1.676
P557442 4.287 4.077 -4.212 1.182
P557443 4.515 4.084 -5.223 1.422
P557444 4.421 4.071 -5.299 1.345
P557445 4.515 4.349 -4.160 0.501
P557446 4.196 4.137 -5.789 1.127
P557448 4.217 3.932 -4.442 1.106
P557449 3.987 3.745 -4.574 1.000
P557450 4.056 3.913 -4.420 1.278
P557451 3.750 3.700 -4.860 1.158
P557453 4.187 4.008 -5.234 1.435
P557454 4.082 3.927 -5.504 1.124
P557455 4.100 3.610 -4.242 1.751
P557456 3.981 3.817 -5.307 0.973
P557457 4.316 3.997 -5.172 1.265
P557458 4.139 3.966 -5.462 1.108
P557459 3.791 3.928 -4.679 1.712
P557460 4.138 4.015 -4.348 1.266
P557461 4.267 4.068 -4.846 1.076
P557462 4.038 4.054 -4.684 0.928
P557463 4.765 4.230 -4.136 2.082
P557464 4.157 4.003 -4.748 1.493
P557465 4.083 4.022 -4.773 1.854
P557466 4.071 3.987 -4.932 1.441
P557467 4.113 3.991 -4.406 0.996
P557468 4.280 3.938 -5.035 0.978
P557469 4.255 3.818 -5.216 1.459
P557470 4.183 3.968 -4.886 1.010
P557471 3.833 3.728 -4.631 1.394
P557472 4.251 3.838 -4.299 0.863
P557473 4.390 4.111 -4.434 0.763
P557474 4.100 3.983 -5.189 2.662
P557475 4.344 4.059 -4.785 1.172
P557476 4.178 3.901 -4.930 1.262
P557477 4.370 3.884 -5.011 1.119
