A1148a,Brc1c[nH]cn1,../../aligned_files/A1148a/A1148a_ligand.sdf,../../aligned_files/A1148a/A1148a_apo-desolv.pdb
A1148b,Brc1c[nH]cn1,../../aligned_files/A1148b/A1148b_ligand.sdf,../../aligned_files/A1148b/A1148b_apo-desolv.pdb
A1169a,N#Cc1cocn1,../../aligned_files/A1169a/A1169a_ligand.sdf,../../aligned_files/A1169a/A1169a_apo-desolv.pdb
A1180a,Clc1c[nH]cn1,../../aligned_files/A1180a/A1180a_ligand.sdf,../../aligned_files/A1180a/A1180a_apo-desolv.pdb
A1180b,Clc1c[nH]cn1,../../aligned_files/A1180b/A1180b_ligand.sdf,../../aligned_files/A1180b/A1180b_apo-desolv.pdb
A1209a,Brc1ncc[nH]1,../../aligned_files/A1209a/A1209a_ligand.sdf,../../aligned_files/A1209a/A1209a_apo-desolv.pdb
A1255a,COCCn1ccc(Br)cc1=O,../../aligned_files/A1255a/A1255a_ligand.sdf,../../aligned_files/A1255a/A1255a_apo-desolv.pdb
A1292a,O=C(NC1CC1)c1ccccc1O,../../aligned_files/A1292a/A1292a_ligand.sdf,../../aligned_files/A1292a/A1292a_apo-desolv.pdb
A1293a,Nc1nnc2ccccn12,../../aligned_files/A1293a/A1293a_ligand.sdf,../../aligned_files/A1293a/A1293a_apo-desolv.pdb
A1346a,Cc1nn(C)c(C)c1CC(=O)NC(CNC(=O)CCl)c1ccc2ccccc2c1,../../aligned_files/A1346a/A1346a_ligand.sdf,../../aligned_files/A1346a/A1346a_apo-desolv.pdb
A1445a,COc1cc(NC(=O)CC(C)C(F)(F)F)n(C)n1,../../aligned_files/A1445a/A1445a_ligand.sdf,../../aligned_files/A1445a/A1445a_apo-desolv.pdb
A1445b,COc1cc(NC(=O)CC(C)C(F)(F)F)n(C)n1,../../aligned_files/A1445b/A1445b_ligand.sdf,../../aligned_files/A1445b/A1445b_apo-desolv.pdb
A1775a,CCOc1ccc(C(=O)CC)cc1,../../aligned_files/A1775a/A1775a_ligand.sdf,../../aligned_files/A1775a/A1775a_apo-desolv.pdb
A1776a,CC(=O)Nc1ccc(C(=O)C(C)S)cc1,../../aligned_files/A1776a/A1776a_ligand.sdf,../../aligned_files/A1776a/A1776a_apo-desolv.pdb
A1778a,CC(=O)N1CCc2cc(C(=O)C(C)S)ccc21,../../aligned_files/A1778a/A1778a_ligand.sdf,../../aligned_files/A1778a/A1778a_apo-desolv.pdb
A1779a,CCC(=O)c1ccc2c(c1)NC(=O)CO2,../../aligned_files/A1779a/A1779a_ligand.sdf,../../aligned_files/A1779a/A1779a_apo-desolv.pdb
A2290a,CNC(=O)c1nn(C)c2ccccc12,../../aligned_files/A2290a/A2290a_ligand.sdf,../../aligned_files/A2290a/A2290a_apo-desolv.pdb
A2293a,Cn1nc(C(=O)NCC2Cc3ccccc3CN2)c2ccccc21,../../aligned_files/A2293a/A2293a_ligand.sdf,../../aligned_files/A2293a/A2293a_apo-desolv.pdb
A2304a,Cn1nc(C(=O)Nc2cn[nH]c2)c2ccccc21,../../aligned_files/A2304a/A2304a_ligand.sdf,../../aligned_files/A2304a/A2304a_apo-desolv.pdb
A2339a,Cn1nc(C(=O)NC2CC2)c2cc(F)ccc21,../../aligned_files/A2339a/A2339a_ligand.sdf,../../aligned_files/A2339a/A2339a_apo-desolv.pdb
A2351a,Cn1nc(C(N)=O)c2cc(F)ccc21,../../aligned_files/A2351a/A2351a_ligand.sdf,../../aligned_files/A2351a/A2351a_apo-desolv.pdb
A2448a,CN(C)S(=O)(=O)c1cccnc1,../../aligned_files/A2448a/A2448a_ligand.sdf,../../aligned_files/A2448a/A2448a_apo-desolv.pdb
A2454a,CC(=O)Nc1cccc(NC(N)=O)c1,../../aligned_files/A2454a/A2454a_ligand.sdf,../../aligned_files/A2454a/A2454a_apo-desolv.pdb
A2458a,CNS(=O)(=O)c1ccccc1Cl,../../aligned_files/A2458a/A2458a_ligand.sdf,../../aligned_files/A2458a/A2458a_apo-desolv.pdb
A2513a,COc1ccc(Cl)c2c1C(=O)C(=O)N2,../../aligned_files/A2513a/A2513a_ligand.sdf,../../aligned_files/A2513a/A2513a_apo-desolv.pdb
A2629a,COc1ccccc1NC(=O)Nc1cccnc1,../../aligned_files/A2629a/A2629a_ligand.sdf,../../aligned_files/A2629a/A2629a_apo-desolv.pdb
A2846a,Cn1nc(C(=O)NCCc2cocn2)c2ccccc21,../../aligned_files/A2846a/A2846a_ligand.sdf,../../aligned_files/A2846a/A2846a_apo-desolv.pdb
A2972a,Cn1nc(C(=O)NCc2c[nH]cn2)c2ccccc21,../../aligned_files/A2972a/A2972a_ligand.sdf,../../aligned_files/A2972a/A2972a_apo-desolv.pdb
A3054a,Cc1cccc(NC(=O)N2CCCC(C(N)=O)C2)c1,../../aligned_files/A3054a/A3054a_ligand.sdf,../../aligned_files/A3054a/A3054a_apo-desolv.pdb
A3066a,CNC(=O)c1cn(C)c2ccccc12,../../aligned_files/A3066a/A3066a_ligand.sdf,../../aligned_files/A3066a/A3066a_apo-desolv.pdb
A3175a,Cc1cc(CNC(=O)c2cn(C)c3ccccc23)on1,../../aligned_files/A3175a/A3175a_ligand.sdf,../../aligned_files/A3175a/A3175a_apo-desolv.pdb
A3176a,COCC(C)NC(=O)c1nn(C)c2ccccc12,../../aligned_files/A3176a/A3176a_ligand.sdf,../../aligned_files/A3176a/A3176a_apo-desolv.pdb
A3177a,Cn1nc(C(=O)NC2CC2CO)c2ccccc21,../../aligned_files/A3177a/A3177a_ligand.sdf,../../aligned_files/A3177a/A3177a_apo-desolv.pdb
A3178a,Cn1nc(C(=O)NC2CCOC2)c2ccccc21,../../aligned_files/A3178a/A3178a_ligand.sdf,../../aligned_files/A3178a/A3178a_apo-desolv.pdb
A3181a,Cn1nc(C(=O)NCCn2cncn2)c2ccccc21,../../aligned_files/A3181a/A3181a_ligand.sdf,../../aligned_files/A3181a/A3181a_apo-desolv.pdb
A3181b,Cn1nc(C(=O)NCCn2cncn2)c2ccccc21,../../aligned_files/A3181b/A3181b_ligand.sdf,../../aligned_files/A3181b/A3181b_apo-desolv.pdb
A3186a,COc1ccccc1CC(=O)N1CCCC(C(N)=O)C1,../../aligned_files/A3186a/A3186a_ligand.sdf,../../aligned_files/A3186a/A3186a_apo-desolv.pdb
A3188a,Cn1cc2c(CC(=O)N3CCCC(C(N)=O)C3)cccc2n1,../../aligned_files/A3188a/A3188a_ligand.sdf,../../aligned_files/A3188a/A3188a_apo-desolv.pdb
A3189a,Cn1cc2c(CC(=O)N3CCCC(C(N)=O)C3)cccc2n1,../../aligned_files/A3189a/A3189a_ligand.sdf,../../aligned_files/A3189a/A3189a_apo-desolv.pdb
A3191a,NC(=O)C1CCCN(C(=O)Cc2cccc3occc23)C1,../../aligned_files/A3191a/A3191a_ligand.sdf,../../aligned_files/A3191a/A3191a_apo-desolv.pdb
A3193a,NC(=O)C1CCCN(C(=O)Cc2ccnc(Cl)c2Br)C1,../../aligned_files/A3193a/A3193a_ligand.sdf,../../aligned_files/A3193a/A3193a_apo-desolv.pdb
A3194a,Cc1cc(CC(=O)N2CCCC(C(N)=O)C2)ccn1,../../aligned_files/A3194a/A3194a_ligand.sdf,../../aligned_files/A3194a/A3194a_apo-desolv.pdb
A3201a,COc1ncccc1CC(=O)N1CCCC(C(N)=O)C1,../../aligned_files/A3201a/A3201a_ligand.sdf,../../aligned_files/A3201a/A3201a_apo-desolv.pdb
A3207a,NC(=O)C1CCCN(C(=O)Cc2ccnc(N)c2)C1,../../aligned_files/A3207a/A3207a_ligand.sdf,../../aligned_files/A3207a/A3207a_apo-desolv.pdb
A3208a,NC(=O)C1CCCN(C(=O)Cc2cc(C(F)(F)F)ccc2Cl)C1,../../aligned_files/A3208a/A3208a_ligand.sdf,../../aligned_files/A3208a/A3208a_apo-desolv.pdb
A3210a,NC(=O)C1CCCN(C(=O)Cc2cccc3cn[nH]c23)C1,../../aligned_files/A3210a/A3210a_ligand.sdf,../../aligned_files/A3210a/A3210a_apo-desolv.pdb
A3218a,NC(=O)C1CCCN(C(=O)C2CCNc3[nH]ncc32)C1,../../aligned_files/A3218a/A3218a_ligand.sdf,../../aligned_files/A3218a/A3218a_apo-desolv.pdb
A3221a,Cc1nc(C)c(CC(=O)N2CCCC(C(N)=O)C2)[nH]1,../../aligned_files/A3221a/A3221a_ligand.sdf,../../aligned_files/A3221a/A3221a_apo-desolv.pdb
A3222a,NC(=O)C1CCCN(C(=O)c2[nH]ncc2Br)C1,../../aligned_files/A3222a/A3222a_ligand.sdf,../../aligned_files/A3222a/A3222a_apo-desolv.pdb
A3223a,NC(=O)C1CCCN(C(=O)c2ccnc3[nH]ncc23)C1,../../aligned_files/A3223a/A3223a_ligand.sdf,../../aligned_files/A3223a/A3223a_apo-desolv.pdb
A3225a,Cc1nc2ccccc2n1CC(=O)N1CCCC(C(N)=O)C1,../../aligned_files/A3225a/A3225a_ligand.sdf,../../aligned_files/A3225a/A3225a_apo-desolv.pdb
A3229a,COc1ccncc1CC(=O)N1CCCC(C(N)=O)C1,../../aligned_files/A3229a/A3229a_ligand.sdf,../../aligned_files/A3229a/A3229a_apo-desolv.pdb
A3234a,Cc1cc(C)c(Nc2ccn(C3COC3)n2)c(C)c1,../../aligned_files/A3234a/A3234a_ligand.sdf,../../aligned_files/A3234a/A3234a_apo-desolv.pdb
A3264a,Cn1nc(C(=O)NCCc2cocn2)c2cccnc21,../../aligned_files/A3264a/A3264a_ligand.sdf,../../aligned_files/A3264a/A3264a_apo-desolv.pdb
A3279a,Cc1cc(C)c(Nc2ccn(C)n2)c(C)c1,../../aligned_files/A3279a/A3279a_ligand.sdf,../../aligned_files/A3279a/A3279a_apo-desolv.pdb
A3280a,Cn1nc(C(=O)NCC(F)(F)c2ccccn2)c2ccccc21,../../aligned_files/A3280a/A3280a_ligand.sdf,../../aligned_files/A3280a/A3280a_apo-desolv.pdb
