id,smiles,tags
99710,O=C(Nc1cc(F)ccc1CO)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99711,Cc1c(Br)cc(F)cc1NC(=O)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99712,Cc1cc(Br)c(F)cc1NC(=O)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99713,CCc1ccc(F)cc1NC(=O)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99714,Cc1ccc(F)cc1N(C)C(=O)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99715,C#Cc1ccc(F)cc1NC(=O)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99716,O=Cc1ccc(F)cc1NC(=O)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99717,Cc1cc(F)cc(NC(=O)c2ccncc2F)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99718,Cc1cc(F)c(F)cc1NC(=O)c1ccncc1F,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99719,Cc1cc(Br)c(F)cc1NC(=O)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99720,Cc1c(Br)cc(F)cc1NC(=O)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99721,O=C(Nc1cc(F)ccc1CO)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99722,Cc1cc(O)c(F)cc1NC(=O)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99723,Cc1c(F)cc(F)cc1NC(=O)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99724,N#Cc1ccc(F)cc1NC(=O)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99725,Cc1ccc(F)c(Br)c1NC(=O)c1ccncc1S,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99726,O=C(c1ccncc1Cl)N1CCc2ccc(F)cc21,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99727,Cc1cc(C(=O)N(C)c2cc(F)ccc2C)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99728,Cc1cc(F)cc(NC(=O)c2ccnc(Br)c2)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99729,Cc1c(Br)cc(F)cc1NC(=O)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99730,Cc1cc(Br)c(F)cc1NC(=O)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99731,CCc1ccc(F)cc1NC(=O)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99732,Cc1ccc(F)cc1N(C)C(=O)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99733,C#Cc1ccc(F)cc1NC(=O)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99734,O=Cc1ccc(F)cc1NC(=O)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99735,Cc1cc(F)c(F)cc1NC(=O)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99736,Cc1ccc(F)c(Br)c1NC(=O)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99737,Cc1c(F)cc(F)cc1NC(=O)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99738,N#Cc1ccc(F)cc1NC(=O)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99739,Cc1ccc(F)c(Br)c1NC(=O)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99740,O=C(c1cc[nH]c(=O)c1)N1CCc2ccc(F)cc21,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99741,Cc1cc(F)c(F)cc1NC(=O)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99742,Cc1cc(F)cc(NC(=O)c2ccncc2I)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99743,O=Cc1ccc(F)cc1NC(=O)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99744,C#Cc1ccc(F)cc1NC(=O)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99745,Cc1ccc(F)cc1N(C)C(=O)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99746,CCc1ccc(F)cc1NC(=O)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99747,N#Cc1ccc(F)cc1NC(=O)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99748,Cc1c(F)cc(F)cc1NC(=O)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99749,Cc1cc(O)c(F)cc1NC(=O)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99750,O=C(Nc1cc(F)ccc1CO)c1ccnc(Br)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99751,O=C(Nc1cc(F)ccc1CO)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99752,Cc1c(Br)cc(F)cc1NC(=O)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99753,Cc1cc(Br)c(F)cc1NC(=O)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99754,CCc1ccc(F)cc1NC(=O)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99755,Cc1ccc(F)cc1N(C)C(=O)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99756,C#Cc1ccc(F)cc1NC(=O)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99757,O=Cc1ccc(F)cc1NC(=O)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99758,Cc1cc(F)cc(NC(=O)c2cc[nH]c(=O)c2)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99759,Cc1cc(F)c(F)cc1NC(=O)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99760,Cc1c(Br)cc(F)cc1NC(=O)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99761,Cc1cc(Br)c(F)cc1NC(=O)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99762,CCc1ccc(F)cc1NC(=O)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99763,Cc1ccc(F)cc1N(C)C(=O)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99764,C#Cc1ccc(F)cc1NC(=O)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99765,O=Cc1ccc(F)cc1NC(=O)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99766,Cc1cc(F)cc(NC(=O)c2ccnc(F)c2)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99767,Cc1cc(F)c(F)cc1NC(=O)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99768,Cc1cc(Br)c(F)cc1NC(=O)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99769,Cc1cc(O)c(F)cc1NC(=O)c1cc[nH]c(=O)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99770,O=C(Nc1cc(F)ccc1CO)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99771,O=C(c1ccnc(F)c1)N1CCc2ccc(F)cc21,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99772,Cc1ccc(F)c(Br)c1NC(=O)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99773,N#Cc1ccc(F)cc1NC(=O)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99774,Cc1c(F)cc(F)cc1NC(=O)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99775,Cc1cc(O)c(F)cc1NC(=O)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99776,O=C(Nc1cc(F)ccc1CO)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99777,Cc1c(Br)cc(F)cc1NC(=O)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99778,Cc1cc(Br)c(F)cc1NC(=O)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99779,CCc1ccc(F)cc1NC(=O)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99780,Cc1ccc(F)cc1N(C)C(=O)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99781,C#Cc1ccc(F)cc1NC(=O)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99782,O=Cc1ccc(F)cc1NC(=O)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99783,Cc1c(Br)cc(F)cc1NC(=O)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99784,Cc1cc(F)c(F)cc1NC(=O)c1ccncc1Br,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99785,Cc1cc(F)cc(NC(=O)c2ccncc2Br)c1C,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99786,O=C(Nc1cc(F)ccc1CO)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99787,Cc1cc(O)c(F)cc1NC(=O)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99788,Cc1c(F)cc(F)cc1NC(=O)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99789,N#Cc1ccc(F)cc1NC(=O)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99790,Cc1ccc(F)c(Br)c1NC(=O)c1ccncc1I,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99791,O=C(c1ccncc1I)N1CCc2ccc(F)cc21,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99792,Cc1cc(O)c(F)cc1NC(=O)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99793,Cc1c(F)cc(F)cc1NC(=O)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99794,N#Cc1ccc(F)cc1NC(=O)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99795,Cc1ccc(F)c(Br)c1NC(=O)c1ccnc(F)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99796,O=C(c1ccnc(Br)c1)N1CCc2ccc(F)cc21,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99797,CCc1ccc(F)cc1NC(=O)c1cc(C)ncc1Cl,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99798,C#Cc1ccc(F)cc1NC(=O)c1ccnc(CC)c1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99799,CCc1cc(C(=O)N(C)c2cc(F)ccc2C)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99800,CCc1cc(C(=O)Nc2cc(F)ccc2CC)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
99801,CCc1cc(C(=O)Nc2cc(F)c(Br)cc2C)ccn1,"{'openbind_d68ev3c_c2_elabs', 'syndirella_product'}"
