id,smiles,soaks,hits,openbind_xx01zvns2b_c1_fragmenstein,openbind_xx01zvns2b_c1_elaborated_scaffolds,openbind_xx01zvns2b_c1_scaffolds,openbind_xx01zvns2b_c1_knitwork_pure,openbind_xx01zvns2b_c1_knitwork_impure,openbind_xx01zvns2b_c2_hit_analogues_85percent,C18 85percent analogue,C86 85percent analogue,C86 90percent analogue,openbind_xx01zvns2b_c2_hit_analogues_90percent,openbind_xx01zvns2b_c2_elabs,syndirella_product,C16 85percent analogue,C77 85percent analogue,C72 85percent analogue,C171 85percent analogue,C127 85percent analogue,C173 85percent analogue,C83 85percent analogue,C17 85percent analogue,C48 85percent analogue,C7 85percent analogue,C75 85percent analogue,C51 85percent analogue,C52 85percent analogue,C51 90percent analogue,openbind_xx01zvns2b_c2_hit_analogues_95percent,C51 95percent analogue,C73 85percent analogue,C28 85percent analogue,C28 90percent analogue,C45 85percent analogue,C73 90percent analogue,C9 85percent analogue,C43 85percent analogue,C108 85percent analogue,C71 85percent analogue,C108 90percent analogue,C25 85percent analogue,C38 85percent analogue,C150 85percent analogue,C151 85percent analogue,C82 90percent analogue,C84 85percent analogue,C82 85percent analogue,C83 90percent analogue,C39 85percent analogue,C10 85percent analogue
176549,Cn1c(N)nc2ccc(Cl)cc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176550,Cn1c(N)nc2cccc(F)c21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176551,Cn1c(N)[n+](C)c2ccccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176552,Cn1c(N)nc2cccc(Cl)c21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176553,Cn1c(N)nc2c(Br)cccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176554,Cn1c(N)nc2cc(Cl)ccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176555,Cn1c(N)nc2cc(Br)ccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176556,Cn1c(N)nc2ccc(Br)cc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176557,O=[N+]([O-])c1nc2ccccc2[nH]1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176558,Cn1c(N)nc2cccc(Br)c21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176559,Cn1c(N)nc2cc(F)ccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176560,CNc1nc2ccccc2n1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176561,Cn1c(N)nc2c(Cl)cccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176562,Cn1c(N)nc2ccc(F)cc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176563,Cn1c(N)nc2c(F)cccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176564,c1ccc2c(c1)nc1n2CCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176565,CCn1c(N)nc2ccccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177661,Cc1cc(C(=O)O)c2c(=O)[nH]n(C)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177662,CCn1ncc2c(C(=O)O)cc(C)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177663,Cc1cc(C(=O)O)c2c(C)nn(C)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177664,CCn1nc(C)c2c(C(=O)O)cc(C)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177665,Cn1ncc2c(C(=O)O)cc(C3CC3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177666,Cc1nc2c(c(C)nn2C)c(C(=O)O)c1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177667,Cc1cc(C(=O)O)c2cnn(C(C)C)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177668,CCCn1ncc2c(C(=O)O)cc(C)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177669,CCCn1nc(C)c2c(C(=O)O)cc(C)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177670,Cc1nn(C)c2nc(C(C)C)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177671,CCc1cc(C(=O)O)c2c(C)nn(CC)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177672,Cc1nn(C)c2nc(C3CC3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177673,CCC(C)n1ncc2c(C(=O)O)cc(C)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177674,CCn1ncc2c(C(=O)O)cc(C3CC3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177675,Cc1cc(C(=O)O)c2c(C)nn(C(C)C)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177676,Cn1[nH]c(=O)c2c(C(=O)O)cc(C3CC3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177677,CC(C)n1ncc2c(C(=O)O)cc(C3CC3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177678,Cc1nn(C)c2nc(C3CC3)c(Cl)c(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177679,CCCn1ncc2c(C(=O)O)cc(C3CC3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177680,Cc1cc(C(=O)O)c2cnn(C3CCCC3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177681,CC(C)c1cc(C(=O)O)c2cnn(C(C)C)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177682,Cc1cc(C(=O)O)c2c(C)nn(CC(F)F)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177683,Cc1cc(C(=O)O)c2c(C)nn(C(C)(C)C)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177684,CCC(C)n1ncc2c(C(=O)O)cc(C3CC3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177685,CCc1cc(C(=O)O)c2c(C3CC3)nn(CC)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177686,CCCCn1nc(C)c2c(C(=O)O)c(Cl)c(C)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177687,Cc1nn(CCO)c2nc(C3CC3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177688,CCn1ncc2c(C(=O)O)cc(-c3cccs3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177689,CC(C)Cn1ncc2c(C(=O)O)cc(C3CC3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177690,Cc1cc(C(=O)O)c2cnn(Cc3cccs3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177691,Cc1nn(C)c2nc(-c3cccs3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177692,CCn1ncc2c(C(=O)O)cc(-c3ccco3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177693,Cc1nn(C)c2nc(-c3ccco3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177694,COC(=O)c1cc(C)nc2c1c(C)nn2CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177695,Cn1nc(C2CC2)c2c(C(=O)O)cc(C3CC3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177696,Cn1ncc2c(C(=O)O)cc(-c3cccnc3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177697,O=C(O)c1cc(C2CC2)nc2c1cnn2CC(F)F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177698,CCn1ncc2c(C(=O)O)cc(-c3ccncc3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177699,Cc1nn(CC(F)F)c2nc(C3CC3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177700,Cc1cc(C(=O)O)c2c(C)nn(-c3ccccc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177701,Cc1nn(C(C)(C)C)c2nc(C(C)C)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177702,CC(C)n1ncc2c(C(=O)O)cc(-c3cccs3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177703,Cc1nn(C(C)(C)C)c2nc(C3CC3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177704,Cc1nn(C)c2nc(-c3cnn(C)c3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177705,Cc1nn(C)c2nc(-c3ccncc3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177706,O=C(O)c1cc(C2CC2)nc2c1cnn2C1CCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177707,CCn1ncc2c(C(=O)O)cc(-c3ccccc3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177708,Cc1nn(C)c2nc(-c3cccnc3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177709,CC(C1CC1)n1ncc2c(C(=O)O)cc(C3CC3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177710,Cc1nn(C)c2nc(-c3ccccc3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177711,CC(C)n1ncc2c(C(=O)O)cc(-c3ccco3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177712,Cc1cc(C(=O)O)c2cnn(-c3ccc(F)cc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177713,Cc1ccc(Cn2ncc3c(C(=O)O)cc(C)nc32)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177714,CCn1nccc1-c1cc(C(=O)O)c2c(C)nn(C)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177715,CCc1cc(C(=O)O)c2c(C)nn(-c3ccccc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177716,O=C(O)c1cc(C2CC2)nc2c1cnn2Cc1ccsc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177717,O=C(O)c1cc(C2CC2)nc2c1cnn2C1CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177718,Cc1cc(C(=O)O)c2c(C)nn(Cc3ccccc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177719,Cc1cc(C(=O)O)c2c(C)nn(-c3ccc(F)cc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177720,CCn1ccc(-c2cc(C(=O)O)c3c(C)nn(C)c3n2)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177721,Cc1ccc(-c2cc(C(=O)O)c3c(C)nn(C)c3n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177722,CC(C)n1ncc2c(C(=O)O)cc(-c3ccccc3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177723,COc1ccc(-c2cc(C(=O)O)c3cnn(C)c3n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177724,COC(=O)c1cc(C)nc2c1c(C1CC1)nn2CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177725,Cc1cc(C(=O)O)c2c(C)nn(CC(=O)NC(C)C)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177726,COC(=O)c1cc(C2CC2)nc2c1c(C)nn2CC(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177727,Cc1ccc(-c2cc(C(=O)O)c3cnn(C(C)C)c3n2)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177728,CCc1cc(C(=O)O)c2c(C)nn(Cc3ccccc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177729,O=C(O)c1cc(C2CC2)nc2c1cnn2-c1ccc(F)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177730,Cc1nc2c(c(C)nn2-c2ccccc2F)c(C(=O)O)c1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177731,COc1ccc(-c2cc(C(=O)O)c3c(C)nn(C)c3n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177732,O=C(O)c1cc(C2CC2)nc2c1cnn2Cc1cccnc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177733,O=C(O)c1cc(C2CC2)nc2c1cnn2Cc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177734,CCn1nc(C)c2c(C(=O)O)cc(-c3ccc(C)cc3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177735,Cc1nc2c(c(C)nn2-c2ccc(F)cc2)c(C(=O)O)c1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177736,Cc1ccc(Cn2ncc3c(C(=O)O)cc(C4CC4)nc32)o1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177737,Cc1nn(-c2ccccn2)c2nc(C3CC3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177738,Cc1cc(C(=O)O)c2c(C)nn(Cc3ccc(Cl)cc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177739,Cc1cc(-c2cc(C(=O)O)c3cnn(C(C)C)c3n2)c(C)o1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177740,CCc1cc(C(=O)O)c2c(C)nn(-c3ccccc3F)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177741,CCc1ccc(Cn2ncc3c(C(=O)O)cc(C)nc32)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177742,Cc1cc(C(=O)O)c2c(C3CC3)nn(-c3ccccc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177743,Cc1nn(-c2ccccc2)c2nc(C(C)C)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177744,O=C(O)c1cc(C2CC2)nc2c1cnn2-c1ccccc1F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177745,Cc1cc(C(=O)O)c2c(C)nn(Cc3ccccc3Cl)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177746,COc1cccc(-c2cc(C(=O)O)c3c(C)nn(C)c3n2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177747,Cc1cc(-c2cc(C(=O)O)c3cnn(C(C)C)c3n2)c(C)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177748,CC(C)c1cc(C(=O)O)c2cnn(-c3ccccc3F)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177749,CC(C)c1cc(C(=O)O)c2cnn(-c3ccc(F)cc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177750,O=C(O)c1cc(C2CC2)nc2c1cnn2Cc1ccncc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177751,Cc1nn(-c2ccccc2)c2nc(C3CC3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177752,Cc1ccccc1-c1cc(C(=O)O)c2cnn(C(C)C)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177753,Cc1ccc(-c2cc(C(=O)O)c3cnn(C(C)C)c3n2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177754,Cc1cc(C(=O)O)c2c(C)nn(CC(=O)NC3CCCC3)c2n1,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
177755,Cc1nn(CC(=O)NC(C)C)c2nc(C3CC3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177756,CCc1cc(C(=O)O)c2c(C)nn(-c3ccc(OC)cc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177757,Cc1nn(C2CCCC2)c2nc(-c3cccs3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177758,CCc1cc(C(=O)O)c2cnn(Cc3ccc(OC)cc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177759,Cc1cc(C(=O)O)c2c(C3CC3)nn(-c3ccccc3F)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177760,Cc1nn(CCC#N)c2nc(-c3ccccc3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177761,Cc1nn(-c2ccc(F)cc2)c2nc(C(C)C)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177762,Cc1nn(C)c2nc(-c3cccc([N+](=O)[O-])c3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177763,Cc1cc(C(=O)O)c2c(C3CC3)nn(CC(=O)NC(C)C)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177764,CCCn1nc(C)c2c(C(=O)O)cc(-c3cnn(C)c3C)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177765,Cc1nn(-c2ccc(F)cc2)c2nc(C3CC3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177766,Cc1nn(C2CCCC2)c2nc(-c3ccco3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177767,Cn1ncc2c(C(=O)O)cc(-c3ccc(OC(F)F)cc3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177768,CCn1nc(C)c2c(C(=O)O)cc(-c3cccc(OC)c3)nc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177769,CCc1cc(C(=O)O)c2c(C3CC3)nn(-c3ccccc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177770,Cc1ccc(Cn2nc(C)c3c(C(=O)O)c(Cl)c(C)nc32)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177771,Cc1cc(C(=O)O)c2c(C(C)C)nn(-c3ccc(F)cc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177772,Cc1cc(C(=O)O)c2c(C3CC3)nn(-c3ccc(F)cc3)c2n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177773,Cc1nn(C2CCS(=O)(=O)C2)c2nc(C3CC3)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177774,Cc1nn(Cc2ccccc2)c2nc(C3CC3)cc(C(=O)O)c12,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
177775,CCn1nc(C)c(-c2cc(C(=O)O)c3c(C)nn(C)c3n2)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177776,Cc1nn(-c2ccccc2F)c2nc(C(C)C)cc(C(=O)O)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180193,C=CC(=O)N1CCCC(c2nc(C(=O)O)cs2)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180194,CC(C)(C)OC(=O)N1CCCC(c2nc(C(=O)O)cs2)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180195,Cc1ccncc1C1CCNC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180196,OC1(c2cccnc2)CCNC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180197,Cc1ccc(C2CCNC2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180198,CC1(c2cccnc2)CCNC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180199,Oc1ncccc1C1CCNC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180200,Cc1ncccc1C1CCNC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180201,Fc1cncc(C2CCNC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180202,Clc1ccc(C2CCNC2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180203,Cc1cncc(C2CCNC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180204,Fc1ccc(C2CCNC2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180205,COc1cncc(C2CCNC2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180206,COc1ncccc1C1CCNC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180207,Cc1ccc(C2(O)CCNC2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180208,COc1ccc(C2CCNC2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180209,FC(F)(F)c1ccc(C2CCNC2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180210,O=C1Nc2ncccc2C2(CCNC2)O1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180211,CCOC(=O)C1(F)CNCC1c1cccnc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180246,Cc1nc(C2CCCN(C(=O)OC(C)(C)C)C2)[nH]c1C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180247,Nc1cccnc1[N+](=O)[O-],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
